time, model::Switch.Ground1.p.u[REAL], model::HeatCapacity1.p.T[REAL], model::Ground.p1.u[REAL], model::Switch.Ground1.p1.u[REAL], model::Ground.p2.u[REAL], model::Ramp.stop_time[REAL], model::Switch.Ground1.p.i[REAL], model::Ground.p1.i[REAL], model::Switch.Ground1.p1.i[REAL], model::Ground.p2.i[REAL], model::HeatCapacity1.E[REAL], model::Switch.Node1.p2.u[REAL], model::HeatCapacity1.p1.T[REAL], model::Switch.Resistance12.vt[REAL], model::Ground.p.u[REAL], model::Ground.p.i[REAL], model::Thermistor.alpha[REAL], model::HeatCapacity1.p2.T[REAL], model::Ramp.slope[REAL], model::ThermalConductor.p_low.dQ[REAL], model::HeatCapacity1.p3.T[REAL], model::Switch.Ground2.p.i[REAL], model::HeatCapacity1.p1.dQ[REAL], model::Switch.R1.p.u[REAL], model::HeatCapacity1.p2.dQ[REAL], model::HeatCapacity1.p3.dQ[REAL], model::HeatCapacity1.C[REAL], model::Switch.Ground2.p1.u[REAL], model::HeatCapacity1.T0[REAL], model::Switch.Ground2.p.u[REAL], model::Switch.input[REAL], model::OnOffController.input[REAL], model::OnOffController.output[REAL], model::Switch.R1.p_low.u[REAL], model::OnOffController.reference[REAL], model::OnOffController.bandwidth[REAL], model::Switch.Resistance12.Roff[REAL], model::Switch.Node1.p1.i[REAL], model::Ramp.output[REAL], model::Switch.Node2.p3.i[REAL], model::ZeroJunction.p1.dQ[REAL], model::Ramp.start_time[REAL], model::Splitter2.output1[REAL], model::Switch.Node2.p2.i[REAL], model::Ramp.offset[REAL], model::Switch.Node2.p1.u[REAL], model::Splitter2.output2[REAL], model::Splitter1.input[REAL], model::Splitter1.output1[REAL], model::Splitter1.output2[REAL], model::Switch.R1.p_high.i[REAL], model::ThermalConductor.p_high.T[REAL], model::Splitter2.input[REAL], model::Switch.R1.R[REAL], model::Switch.Ground2.p1.i[REAL], model::Switch.Node1.p1.u[REAL], model::Switch.Node1.p3.u[REAL], model::Switch.Node1.p2.i[REAL], model::Switch.Node2.p2.u[REAL], model::Switch.Node2.p3.u[REAL], model::Switch.Node2.p1.i[REAL], model::Switch.R1.p.i[REAL], model::Switch.R1.p_high.u[REAL], model::Switch.R1.p_low.i[REAL], model::Switch.R2.p.u[REAL], model::Switch.R2.p.i[REAL], model::Switch.R2.p_high.u[REAL], model::Switch.R2.p_high.i[REAL], model::Switch.R2.p_low.u[REAL], model::Switch.R2.p_low.i[REAL], model::Switch.R2.R[REAL], model::Switch.Resistance12.p.u[REAL], model::Switch.Resistance12.p.i[REAL], model::Switch.Resistance12.p_high.u[REAL], model::Switch.Resistance12.p_high.i[REAL], model::Switch.Resistance12.p_low.u[REAL], model::Switch.Resistance12.p_low.i[REAL], model::Switch.Resistance12.input[REAL], model::Switch.Resistance12.Ron[REAL], model::Switch.Resistance12.R[REAL], model::Thermistor.R[REAL], model::Switch.p2.u[REAL], model::Switch.p2.i[REAL], model::Switch.p1.u[REAL], model::Switch.p1.i[REAL], model::TemperatureSource.p.T[REAL], model::TemperatureSource.p.dQ[REAL], model::Thermistor.p_th.dQ[REAL], model::TemperatureSource.T[REAL], model::ThermalConductor.p.T[REAL], model::ThermalConductor.p.dQ[REAL], model::ThermalConductor.p_high.dQ[REAL], model::ThermalConductor.p_low.T[REAL], model::ThermalConductor.G[REAL], model::Thermistor.p_el.u[REAL], model::Thermistor.p_el.i[REAL], model::Thermistor.p_el_high.u[REAL], model::Thermistor.p_el_high.i[REAL], model::Thermistor.p_el_low.u[REAL], model::Thermistor.p_el_low.i[REAL], model::Thermistor.p_th.T[REAL], model::Thermistor.R_ref[REAL], model::Thermistor.T_ref[REAL], model::VoltageSource.p.u[REAL], model::VoltageSource.p.i[REAL], model::VoltageSource.p_high.u[REAL], model::VoltageSource.p_high.i[REAL], model::VoltageSource.p_low.u[REAL], model::VoltageSource.p_low.i[REAL], model::VoltageSource.U[REAL], model::ZeroJunction.effort[REAL], model::ZeroJunction.p1.T[REAL], model::Temperature_Reference[REAL], model::Temperature_Room[REAL], model::HeatCapacity1.p.dQ[REAL], model::HeatCapacity1.p.dQ_int[REAL], model::HeatCapacity1.p.dQ_int_initial[REAL], model::Switch.Node1.p3.i[REAL], model::OnOffController.currentState[BOOL], model::OnOffController.newState[BOOL]
20.94, 0.000000, 332.053006, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 33.205301, 0.001155, 332.053006, 0.500000, 0.000000, -0.000002, 0.004000, 332.053006, 4.166670, -3.890301, 332.053006, 0.000000, -3.890301, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 332.053006, 0.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.000100, 331.483360, 0.000102, 0.000000, 8.000000, 332.053006, 0.000100, 298.150000, 10.000000, 332.053006, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 332.053006, 5000000.000000, 0.000000, 0.001155, 0.001155, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001155, 0.000000, 0.001155, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998845, 0.000100, 10.000000, 0.000100, 0.001155, 0.000100, 0.000000, 0.000010, 100000.000000, 11.556120, 0.001155, 0.000100, 10.000000, 0.000102, 293.150000, -3.890301, 0.000000, 293.150000, -38.903006, -3.890301, -3.890301, 332.053006, 0.100000, 0.001155, 0.000100, 0.001155, 0.000100, 0.000000, 0.000100, 332.053006, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 332.053006, 332.053006, 331.483360, 332.053006, -3.890301, 3.405301, 0.000000, 0.000100, 0, 0
20.95, 0.000000, 331.665915, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 33.166591, 0.001154, 331.665915, 0.500000, 0.000000, -0.000002, 0.004000, 331.665915, 4.166670, -3.851591, 331.665915, 0.000000, -3.851591, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 331.665915, 0.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.000100, 331.483360, 0.000102, 0.000000, 8.000000, 331.665915, 0.000100, 298.150000, 10.000000, 331.665915, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 331.665915, 5000000.000000, 0.000000, 0.001154, 0.001154, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001154, 0.000000, 0.001154, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998846, 0.000100, 10.000000, 0.000100, 0.001154, 0.000100, 0.000000, 0.000010, 100000.000000, 11.540637, 0.001154, 0.000100, 10.000000, 0.000102, 293.150000, -3.851591, 0.000000, 293.150000, -38.515915, -3.851591, -3.851591, 331.665915, 0.100000, 0.001154, 0.000100, 0.001154, 0.000100, 0.000000, 0.000100, 331.665915, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 331.665915, 331.665915, 331.483360, 331.665915, -3.851591, 3.366591, 0.000000, 0.000100, 0, 0
20.96, 0.000000, 331.282675, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 33.128268, 0.001152, 331.282675, 0.500000, 0.000000, -0.000002, 0.004000, 331.282675, 4.166670, -3.813268, 331.282675, 0.000000, -3.813268, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 331.282675, 0.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.000100, 331.483360, 0.000102, 0.000000, 8.000000, 331.282675, 0.000100, 298.150000, 10.000000, 331.282675, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 331.282675, 5000000.000000, 0.000000, 0.001152, 0.001152, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001152, 0.000000, 0.001152, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998848, 0.000100, 10.000000, 0.000100, 0.001152, 0.000100, 0.000000, 0.000010, 100000.000000, 11.525307, 0.001152, 0.000100, 10.000000, 0.000102, 293.150000, -3.813268, 0.000000, 293.150000, -38.132675, -3.813268, -3.813268, 331.282675, 0.100000, 0.001152, 0.000100, 0.001152, 0.000100, 0.000000, 0.000100, 331.282675, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 331.282675, 331.282675, 331.483360, 331.282675, -3.813267, 3.328268, 0.000000, 0.000100, 0, 0
20.97, 0.000000, 330.903249, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 33.090325, 0.001151, 330.903249, 0.500000, 0.000000, -0.000002, 0.004000, 330.903249, 4.166670, -3.775325, 330.903249, 0.000000, -3.775325, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 330.903249, 0.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.000100, 331.483360, 0.000102, 0.000000, 8.000000, 330.903249, 0.000100, 298.150000, 10.000000, 330.903249, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 330.903249, 5000000.000000, 0.000000, 0.001151, 0.001151, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001151, 0.000000, 0.001151, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998849, 0.000100, 10.000000, 0.000100, 0.001151, 0.000100, 0.000000, 0.000010, 100000.000000, 11.510130, 0.001151, 0.000100, 10.000000, 0.000102, 293.150000, -3.775325, 0.000000, 293.150000, -37.753249, -3.775325, -3.775325, 330.903249, 0.100000, 0.001151, 0.000100, 0.001151, 0.000100, 0.000000, 0.000100, 330.903249, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 330.903249, 330.903249, 331.483360, 330.903249, -3.775325, 3.290325, 0.000000, 0.000100, 0, 0
20.98, 0.000000, 330.527598, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 33.052760, 0.001149, 330.527598, 0.500000, 0.000000, -0.000002, 0.004000, 330.527598, 4.166670, -3.737760, 330.527598, 0.000000, -3.737760, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 330.527598, 0.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.000100, 331.483360, 0.000102, 0.000000, 8.000000, 330.527598, 0.000100, 298.150000, 10.000000, 330.527598, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 330.527598, 5000000.000000, 0.000000, 0.001149, 0.001149, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001149, 0.000000, 0.001149, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998851, 0.000100, 10.000000, 0.000100, 0.001149, 0.000100, 0.000000, 0.000010, 100000.000000, 11.495104, 0.001149, 0.000100, 10.000000, 0.000102, 293.150000, -3.737760, 0.000000, 293.150000, -37.377598, -3.737760, -3.737760, 330.527598, 0.100000, 0.001149, 0.000100, 0.001149, 0.000100, 0.000000, 0.000100, 330.527598, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 330.527598, 330.527598, 331.483360, 330.527598, -3.737760, 3.252760, 0.000000, 0.000100, 0, 0
20.99, 0.000000, 330.917409, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.868756, 0.000002, 0.868760, 33.091741, 9.999991, 330.917409, 0.500000, 0.000000, -0.000004, 0.004000, 330.917409, 4.166670, -3.776741, 330.917409, 0.000002, -3.776741, 10.000000, 0.000000, 8.687557, 0.100000, 0.000000, 298.000000, 0.000000, 1.000000, 330.917409, 1.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.868756, 331.483360, 0.868760, 0.000000, 8.000000, 330.917409, 0.868758, 298.150000, 10.000000, 330.917409, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 330.917409, 5000000.000000, 0.000002, 9.999991, 9.999991, 0.000002, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 9.999991, 0.000002, 9.999991, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000009, 0.868758, 10.000000, 0.868758, 9.999991, 0.868758, 1.000000, 0.000010, 0.000010, 11.510696, 9.999991, 0.868756, 10.000000, 0.868760, 293.150000, -3.776741, 8.687557, 293.150000, -37.767409, -3.776741, -3.776741, 330.917409, 0.100000, 9.999991, 0.868756, 9.999991, 0.868756, 0.000000, 0.868756, 330.917409, 10.000000, 293.150000, 10.000000, 0.868760, 10.000000, 0.868760, 0.000000, 0.868760, 10.000000, 330.917409, 330.917409, 331.483360, 330.917409, 4.910816, 3.291741, 0.000000, 0.868758, 1, 1
21, 0.000000, 331.405308, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.867286, 0.000002, 0.867290, 33.140531, 9.999991, 331.405308, 0.500000, 0.000000, -0.000004, 0.004000, 331.405308, 4.166670, -3.825531, 331.405308, 0.000002, -3.825531, 10.000000, 0.000000, 8.672852, 0.100000, 0.000000, 298.000000, 0.000000, 1.000000, 331.405308, 1.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.867286, 331.483360, 0.867290, 0.000000, 8.000000, 331.405308, 0.867288, 298.150000, 10.000000, 331.405308, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 331.405308, 5000000.000000, 0.000002, 9.999991, 9.999991, 0.000002, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 9.999991, 0.000002, 9.999991, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000009, 0.867288, 10.000000, 0.867288, 9.999991, 0.867288, 1.000000, 0.000010, 0.000010, 11.530212, 9.999991, 0.867286, 10.000000, 0.867290, 293.150000, -3.825531, 8.672852, 293.150000, -38.255308, -3.825531, -3.825531, 331.405308, 0.100000, 9.999991, 0.867286, 9.999991, 0.867286, 0.000000, 0.867286, 331.405308, 10.000000, 293.150000, 10.000000, 0.867290, 10.000000, 0.867290, 0.000000, 0.867290, 10.000000, 331.405308, 331.405308, 331.483360, 331.405308, 4.847321, 3.340531, 0.000000, 0.867288, 1, 1
21.01, 0.000000, 331.886902, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.865839, 0.000002, 0.865843, 33.188690, 9.999991, 331.886902, 0.500000, 0.000000, -0.000004, 0.004000, 331.886902, 4.166670, -3.873690, 331.886902, 0.000002, -3.873690, 10.000000, 0.000000, 8.658386, 0.100000, 0.000000, 298.000000, 0.000000, 1.000000, 331.886902, 1.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.865839, 331.483360, 0.865843, 0.000000, 8.000000, 331.886902, 0.865841, 298.150000, 10.000000, 331.886902, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 331.886902, 5000000.000000, 0.000002, 9.999991, 9.999991, 0.000002, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 9.999991, 0.000002, 9.999991, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000009, 0.865841, 10.000000, 0.865841, 9.999991, 0.865841, 1.000000, 0.000010, 0.000010, 11.549476, 9.999991, 0.865839, 10.000000, 0.865843, 293.150000, -3.873690, 8.658386, 293.150000, -38.736902, -3.873690, -3.873690, 331.886902, 0.100000, 9.999991, 0.865839, 9.999991, 0.865839, 0.000000, 0.865839, 331.886902, 10.000000, 293.150000, 10.000000, 0.865843, 10.000000, 0.865843, 0.000000, 0.865843, 10.000000, 331.886902, 331.886902, 331.483360, 331.886902, 4.784696, 3.388690, 0.000000, 0.865841, 1, 1
21.02, 0.000000, 332.362276, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.864416, 0.000002, 0.864420, 33.236228, 9.999991, 332.362276, 0.500000, 0.000000, -0.000004, 0.004000, 332.362276, 4.166670, -3.921228, 332.362276, 0.000002, -3.921228, 10.000000, 0.000000, 8.644155, 0.100000, 0.000000, 298.000000, 0.000000, 1.000000, 332.362276, 1.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.864416, 331.483360, 0.864420, 0.000000, 8.000000, 332.362276, 0.864418, 298.150000, 10.000000, 332.362276, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 332.362276, 5000000.000000, 0.000002, 9.999991, 9.999991, 0.000002, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 9.999991, 0.000002, 9.999991, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000009, 0.864418, 10.000000, 0.864418, 9.999991, 0.864418, 1.000000, 0.000010, 0.000010, 11.568491, 9.999991, 0.864416, 10.000000, 0.864420, 293.150000, -3.921228, 8.644155, 293.150000, -39.212276, -3.921228, -3.921228, 332.362276, 0.100000, 9.999991, 0.864416, 9.999991, 0.864416, 0.000000, 0.864416, 332.362276, 10.000000, 293.150000, 10.000000, 0.864420, 10.000000, 0.864420, 0.000000, 0.864420, 10.000000, 332.362276, 332.362276, 331.483360, 332.362276, 4.722927, 3.436228, 0.000000, 0.864418, 1, 1
21.03, 0.000000, 332.194861, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 33.219486, 0.001156, 332.194861, 0.500000, 0.000000, -0.000002, 0.004000, 332.194861, 4.166670, -3.904486, 332.194861, 0.000000, -3.904486, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 332.194861, 0.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.000100, 331.483360, 0.000102, 0.000000, 8.000000, 332.194861, 0.000100, 298.150000, 10.000000, 332.194861, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 332.194861, 5000000.000000, 0.000000, 0.001156, 0.001156, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001156, 0.000000, 0.001156, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998844, 0.000100, 10.000000, 0.000100, 0.001156, 0.000100, 0.000000, 0.000010, 100000.000000, 11.561794, 0.001156, 0.000100, 10.000000, 0.000102, 293.150000, -3.904486, 0.000000, 293.150000, -39.044861, -3.904486, -3.904486, 332.194861, 0.100000, 0.001156, 0.000100, 0.001156, 0.000100, 0.000000, 0.000100, 332.194861, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 332.194861, 332.194861, 331.483360, 332.194861, -3.904486, 3.419486, 0.000000, 0.000100, 0, 0
21.04, 0.000000, 331.806359, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 33.180636, 0.001154, 331.806359, 0.500000, 0.000000, -0.000002, 0.004000, 331.806359, 4.166670, -3.865636, 331.806359, 0.000000, -3.865636, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 331.806359, 0.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.000100, 331.483360, 0.000102, 0.000000, 8.000000, 331.806359, 0.000100, 298.150000, 10.000000, 331.806359, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 331.806359, 5000000.000000, 0.000000, 0.001154, 0.001154, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001154, 0.000000, 0.001154, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998846, 0.000100, 10.000000, 0.000100, 0.001154, 0.000100, 0.000000, 0.000010, 100000.000000, 11.546254, 0.001154, 0.000100, 10.000000, 0.000102, 293.150000, -3.865636, 0.000000, 293.150000, -38.656359, -3.865636, -3.865636, 331.806359, 0.100000, 0.001154, 0.000100, 0.001154, 0.000100, 0.000000, 0.000100, 331.806359, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 331.806359, 331.806359, 331.483360, 331.806359, -3.865636, 3.380636, 0.000000, 0.000100, 0, 0
21.05, 0.000000, 331.421721, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 33.142172, 0.001153, 331.421721, 0.500000, 0.000000, -0.000002, 0.004000, 331.421721, 4.166670, -3.827172, 331.421721, 0.000000, -3.827172, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 331.421721, 0.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.000100, 331.483360, 0.000102, 0.000000, 8.000000, 331.421721, 0.000100, 298.150000, 10.000000, 331.421721, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 331.421721, 5000000.000000, 0.000000, 0.001153, 0.001153, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001153, 0.000000, 0.001153, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998847, 0.000100, 10.000000, 0.000100, 0.001153, 0.000100, 0.000000, 0.000010, 100000.000000, 11.530869, 0.001153, 0.000100, 10.000000, 0.000102, 293.150000, -3.827172, 0.000000, 293.150000, -38.271721, -3.827172, -3.827172, 331.421721, 0.100000, 0.001153, 0.000100, 0.001153, 0.000100, 0.000000, 0.000100, 331.421721, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 331.421721, 331.421721, 331.483360, 331.421721, -3.827172, 3.342172, 0.000000, 0.000100, 0, 0
21.06, 0.000000, 331.040911, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 33.104091, 0.001151, 331.040911, 0.500000, 0.000000, -0.000002, 0.004000, 331.040911, 4.166670, -3.789091, 331.040911, 0.000000, -3.789091, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 331.040911, 0.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.000100, 331.483360, 0.000102, 0.000000, 8.000000, 331.040911, 0.000100, 298.150000, 10.000000, 331.040911, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 331.040911, 5000000.000000, 0.000000, 0.001151, 0.001151, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001151, 0.000000, 0.001151, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998849, 0.000100, 10.000000, 0.000100, 0.001151, 0.000100, 0.000000, 0.000010, 100000.000000, 11.515636, 0.001151, 0.000100, 10.000000, 0.000102, 293.150000, -3.789091, 0.000000, 293.150000, -37.890911, -3.789091, -3.789091, 331.040911, 0.100000, 0.001151, 0.000100, 0.001151, 0.000100, 0.000000, 0.000100, 331.040911, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 331.040911, 331.040911, 331.483360, 331.040911, -3.789091, 3.304091, 0.000000, 0.000100, 0, 0
21.07, 0.000000, 330.663891, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 33.066389, 0.001150, 330.663891, 0.500000, 0.000000, -0.000002, 0.004000, 330.663891, 4.166670, -3.751389, 330.663891, 0.000000, -3.751389, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 330.663891, 0.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.000100, 331.483360, 0.000102, 0.000000, 8.000000, 330.663891, 0.000100, 298.150000, 10.000000, 330.663891, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 330.663891, 5000000.000000, 0.000000, 0.001150, 0.001150, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001150, 0.000000, 0.001150, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998850, 0.000100, 10.000000, 0.000100, 0.001150, 0.000100, 0.000000, 0.000010, 100000.000000, 11.500556, 0.001150, 0.000100, 10.000000, 0.000102, 293.150000, -3.751389, 0.000000, 293.150000, -37.513891, -3.751389, -3.751389, 330.663891, 0.100000, 0.001150, 0.000100, 0.001150, 0.000100, 0.000000, 0.000100, 330.663891, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 330.663891, 330.663891, 331.483360, 330.663891, -3.751389, 3.266389, 0.000000, 0.000100, 0, 0
21.08, 0.000000, 330.733036, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.869313, 0.000002, 0.869317, 33.073304, 9.999991, 330.733036, 0.500000, 0.000000, -0.000004, 0.004000, 330.733036, 4.166670, -3.758304, 330.733036, 0.000002, -3.758304, 10.000000, 0.000000, 8.693126, 0.100000, 0.000000, 298.000000, 0.000000, 1.000000, 330.733036, 1.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.869313, 331.483360, 0.869317, 0.000000, 8.000000, 330.733036, 0.869315, 298.150000, 10.000000, 330.733036, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 330.733036, 5000000.000000, 0.000002, 9.999991, 9.999991, 0.000002, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 9.999991, 0.000002, 9.999991, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000009, 0.869315, 10.000000, 0.869315, 9.999991, 0.869315, 1.000000, 0.000010, 0.000010, 11.503321, 9.999991, 0.869313, 10.000000, 0.869317, 293.150000, -3.758304, 8.693126, 293.150000, -37.583036, -3.758304, -3.758304, 330.733036, 0.100000, 9.999991, 0.869313, 9.999991, 0.869313, 0.000000, 0.869313, 330.733036, 10.000000, 293.150000, 10.000000, 0.869317, 10.000000, 0.869317, 0.000000, 0.869317, 10.000000, 330.733036, 330.733036, 331.483360, 330.733036, 4.934823, 3.273304, 0.000000, 0.869315, 1, 1
21.09, 0.000000, 331.223320, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.867834, 0.000002, 0.867838, 33.122332, 9.999991, 331.223320, 0.500000, 0.000000, -0.000004, 0.004000, 331.223320, 4.166670, -3.807332, 331.223320, 0.000002, -3.807332, 10.000000, 0.000000, 8.678331, 0.100000, 0.000000, 298.000000, 0.000000, 1.000000, 331.223320, 1.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.867834, 331.483360, 0.867838, 0.000000, 8.000000, 331.223320, 0.867836, 298.150000, 10.000000, 331.223320, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 331.223320, 5000000.000000, 0.000002, 9.999991, 9.999991, 0.000002, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 9.999991, 0.000002, 9.999991, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000009, 0.867836, 10.000000, 0.867836, 9.999991, 0.867836, 1.000000, 0.000010, 0.000010, 11.522933, 9.999991, 0.867834, 10.000000, 0.867838, 293.150000, -3.807332, 8.678331, 293.150000, -38.073320, -3.807332, -3.807332, 331.223320, 0.100000, 9.999991, 0.867834, 9.999991, 0.867834, 0.000000, 0.867834, 331.223320, 10.000000, 293.150000, 10.000000, 0.867838, 10.000000, 0.867838, 0.000000, 0.867838, 10.000000, 331.223320, 331.223320, 331.483360, 331.223320, 4.870999, 3.322332, 0.000000, 0.867836, 1, 1
