time, slave::Switch.Ground1.p.u[REAL], slave::HeatCapacity1.p.T[REAL], slave::Ground.p1.u[REAL], slave::Switch.Ground1.p1.u[REAL], slave::Ground.p2.u[REAL], slave::Ramp.stop_time[REAL], slave::Switch.Ground1.p.i[REAL], slave::Ground.p1.i[REAL], slave::Switch.Ground1.p1.i[REAL], slave::Ground.p2.i[REAL], slave::HeatCapacity1.E[REAL], slave::Switch.Node1.p2.u[REAL], slave::HeatCapacity1.p1.T[REAL], slave::Switch.Resistance12.vt[REAL], slave::Ground.p.u[REAL], slave::Ground.p.i[REAL], slave::Thermistor.alpha[REAL], slave::HeatCapacity1.p2.T[REAL], slave::Ramp.slope[REAL], slave::ThermalConductor.p_low.dQ[REAL], slave::HeatCapacity1.p3.T[REAL], slave::Switch.Ground2.p.i[REAL], slave::HeatCapacity1.p1.dQ[REAL], slave::Switch.R1.p.u[REAL], slave::HeatCapacity1.p2.dQ[REAL], slave::HeatCapacity1.p3.dQ[REAL], slave::HeatCapacity1.C[REAL], slave::Switch.Ground2.p1.u[REAL], slave::HeatCapacity1.T0[REAL], slave::Switch.Ground2.p.u[REAL], slave::Switch.input[REAL], slave::OnOffController.input[REAL], slave::OnOffController.output[REAL], slave::Switch.R1.p_low.u[REAL], slave::OnOffController.reference[REAL], slave::OnOffController.bandwidth[REAL], slave::Switch.Resistance12.Roff[REAL], slave::Switch.Node1.p1.i[REAL], slave::Ramp.output[REAL], slave::Switch.Node2.p3.i[REAL], slave::ZeroJunction.p1.dQ[REAL], slave::Ramp.start_time[REAL], slave::Splitter2.output1[REAL], slave::Switch.Node2.p2.i[REAL], slave::Ramp.offset[REAL], slave::Switch.Node2.p1.u[REAL], slave::Splitter2.output2[REAL], slave::Splitter1.input[REAL], slave::Splitter1.output1[REAL], slave::Splitter1.output2[REAL], slave::Switch.R1.p_high.i[REAL], slave::ThermalConductor.p_high.T[REAL], slave::Splitter2.input[REAL], slave::Switch.R1.R[REAL], slave::Switch.Ground2.p1.i[REAL], slave::Switch.Node1.p1.u[REAL], slave::Switch.Node1.p3.u[REAL], slave::Switch.Node1.p2.i[REAL], slave::Switch.Node2.p2.u[REAL], slave::Switch.Node2.p3.u[REAL], slave::Switch.Node2.p1.i[REAL], slave::Switch.R1.p.i[REAL], slave::Switch.R1.p_high.u[REAL], slave::Switch.R1.p_low.i[REAL], slave::Switch.R2.p.u[REAL], slave::Switch.R2.p.i[REAL], slave::Switch.R2.p_high.u[REAL], slave::Switch.R2.p_high.i[REAL], slave::Switch.R2.p_low.u[REAL], slave::Switch.R2.p_low.i[REAL], slave::Switch.R2.R[REAL], slave::Switch.Resistance12.p.u[REAL], slave::Switch.Resistance12.p.i[REAL], slave::Switch.Resistance12.p_high.u[REAL], slave::Switch.Resistance12.p_high.i[REAL], slave::Switch.Resistance12.p_low.u[REAL], slave::Switch.Resistance12.p_low.i[REAL], slave::Switch.Resistance12.input[REAL], slave::Switch.Resistance12.Ron[REAL], slave::Switch.Resistance12.R[REAL], slave::Thermistor.R[REAL], slave::Switch.p2.u[REAL], slave::Switch.p2.i[REAL], slave::Switch.p1.u[REAL], slave::Switch.p1.i[REAL], slave::TemperatureSource.p.T[REAL], slave::TemperatureSource.p.dQ[REAL], slave::Thermistor.p_th.dQ[REAL], slave::TemperatureSource.T[REAL], slave::ThermalConductor.p.T[REAL], slave::ThermalConductor.p.dQ[REAL], slave::ThermalConductor.p_high.dQ[REAL], slave::ThermalConductor.p_low.T[REAL], slave::ThermalConductor.G[REAL], slave::Thermistor.p_el.u[REAL], slave::Thermistor.p_el.i[REAL], slave::Thermistor.p_el_high.u[REAL], slave::Thermistor.p_el_high.i[REAL], slave::Thermistor.p_el_low.u[REAL], slave::Thermistor.p_el_low.i[REAL], slave::Thermistor.p_th.T[REAL], slave::Thermistor.R_ref[REAL], slave::Thermistor.T_ref[REAL], slave::VoltageSource.p.u[REAL], slave::VoltageSource.p.i[REAL], slave::VoltageSource.p_high.u[REAL], slave::VoltageSource.p_high.i[REAL], slave::VoltageSource.p_low.u[REAL], slave::VoltageSource.p_low.i[REAL], slave::VoltageSource.U[REAL], slave::ZeroJunction.effort[REAL], slave::ZeroJunction.p1.T[REAL], slave::Temperature_Reference[REAL], slave::Temperature_Room[REAL], slave::HeatCapacity1.p.dQ[REAL], slave::HeatCapacity1.p.dQ_int[REAL], slave::HeatCapacity1.p.dQ_int_initial[REAL], slave::Switch.Node1.p3.i[REAL], slave::OnOffController.currentState[BOOL], slave::OnOffController.newState[BOOL]
0.32, 0.000000, 298.547752, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.854775, 0.001021, 298.547752, 0.500000, 0.000000, -0.000002, 0.004000, 298.547752, 4.166670, -0.539775, 298.547752, 0.000000, -0.539775, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.547752, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.547752, 0.000100, 298.150000, 10.000000, 298.547752, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.547752, 5000000.000000, 0.000000, 0.001021, 0.001021, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001021, 0.000000, 0.001021, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998979, 0.000100, 10.000000, 0.000100, 0.001021, 0.000100, 0.000000, 0.000010, 100000.000000, 10.215910, 0.001021, 0.000100, 10.000000, 0.000102, 293.150000, -0.539775, 0.000000, 293.150000, -5.397752, -0.539775, -0.539775, 298.547752, 0.100000, 0.001021, 0.000100, 0.001021, 0.000100, 0.000000, 0.000100, 298.547752, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.547752, 298.547752, 25.000000, 25.397752, -0.539775, 0.054775, 0.000000, 0.000100, 0, 0
0.34, 0.000000, 298.440869, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.844087, 0.001021, 298.440869, 0.500000, 0.000000, -0.000002, 0.004000, 298.440869, 4.166670, -0.529087, 298.440869, 0.000000, -0.529087, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.440869, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.440869, 0.000100, 298.150000, 10.000000, 298.440869, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.440869, 5000000.000000, 0.000000, 0.001021, 0.001021, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001021, 0.000000, 0.001021, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998979, 0.000100, 10.000000, 0.000100, 0.001021, 0.000100, 0.000000, 0.000010, 100000.000000, 10.211635, 0.001021, 0.000100, 10.000000, 0.000102, 293.150000, -0.529087, 0.000000, 293.150000, -5.290869, -0.529087, -0.529087, 298.440869, 0.100000, 0.001021, 0.000100, 0.001021, 0.000100, 0.000000, 0.000100, 298.440869, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.440869, 298.440869, 25.000000, 25.290869, -0.529087, 0.044087, 0.000000, 0.000100, 0, 0
0.36, 0.000000, 298.336103, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.833610, 0.001021, 298.336103, 0.500000, 0.000000, -0.000002, 0.004000, 298.336103, 4.166670, -0.518610, 298.336103, 0.000000, -0.518610, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.336103, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.336103, 0.000100, 298.150000, 10.000000, 298.336103, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.336103, 5000000.000000, 0.000000, 0.001021, 0.001021, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001021, 0.000000, 0.001021, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998979, 0.000100, 10.000000, 0.000100, 0.001021, 0.000100, 0.000000, 0.000010, 100000.000000, 10.207444, 0.001021, 0.000100, 10.000000, 0.000102, 293.150000, -0.518610, 0.000000, 293.150000, -5.186103, -0.518610, -0.518610, 298.336103, 0.100000, 0.001021, 0.000100, 0.001021, 0.000100, 0.000000, 0.000100, 298.336103, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.336103, 298.336103, 25.000000, 25.186103, -0.518610, 0.033610, 0.000000, 0.000100, 0, 0
0.38, 0.000000, 298.233412, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.823341, 0.001020, 298.233412, 0.500000, 0.000000, -0.000002, 0.004000, 298.233412, 4.166670, -0.508341, 298.233412, 0.000000, -0.508341, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.233412, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.233412, 0.000100, 298.150000, 10.000000, 298.233412, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.233412, 5000000.000000, 0.000000, 0.001020, 0.001020, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001020, 0.000000, 0.001020, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998980, 0.000100, 10.000000, 0.000100, 0.001020, 0.000100, 0.000000, 0.000010, 100000.000000, 10.203336, 0.001020, 0.000100, 10.000000, 0.000102, 293.150000, -0.508341, 0.000000, 293.150000, -5.083412, -0.508341, -0.508341, 298.233412, 0.100000, 0.001020, 0.000100, 0.001020, 0.000100, 0.000000, 0.000100, 298.233412, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.233412, 298.233412, 25.000000, 25.083412, -0.508341, 0.023341, 0.000000, 0.000100, 0, 0
0.4, 0.000000, 298.132753, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.813275, 0.001020, 298.132753, 0.500000, 0.000000, -0.000002, 0.004000, 298.132753, 4.166670, -0.498275, 298.132753, 0.000000, -0.498275, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.132753, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.132753, 0.000100, 298.150000, 10.000000, 298.132753, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.132753, 5000000.000000, 0.000000, 0.001020, 0.001020, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001020, 0.000000, 0.001020, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998980, 0.000100, 10.000000, 0.000100, 0.001020, 0.000100, 0.000000, 0.000010, 100000.000000, 10.199310, 0.001020, 0.000100, 10.000000, 0.000102, 293.150000, -0.498275, 0.000000, 293.150000, -4.982753, -0.498275, -0.498275, 298.132753, 0.100000, 0.001020, 0.000100, 0.001020, 0.000100, 0.000000, 0.000100, 298.132753, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.132753, 298.132753, 25.000000, 24.982753, -0.498275, 0.013275, 0.000000, 0.000100, 0, 0
0.42, 0.000000, 298.034088, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.803409, 0.001019, 298.034088, 0.500000, 0.000000, -0.000002, 0.004000, 298.034088, 4.166670, -0.488409, 298.034088, 0.000000, -0.488409, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.034088, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.034088, 0.000100, 298.150000, 10.000000, 298.034088, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.034088, 5000000.000000, 0.000000, 0.001019, 0.001019, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001019, 0.000000, 0.001019, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998981, 0.000100, 10.000000, 0.000100, 0.001019, 0.000100, 0.000000, 0.000010, 100000.000000, 10.195364, 0.001019, 0.000100, 10.000000, 0.000102, 293.150000, -0.488409, 0.000000, 293.150000, -4.884088, -0.488409, -0.488409, 298.034088, 0.100000, 0.001019, 0.000100, 0.001019, 0.000100, 0.000000, 0.000100, 298.034088, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.034088, 298.034088, 25.000000, 24.884088, -0.488409, 0.003409, 0.000000, 0.000100, 0, 0
0.44, 0.000000, 297.937377, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.793738, 0.001019, 297.937377, 0.500000, 0.000000, -0.000002, 0.004000, 297.937377, 4.166670, -0.478738, 297.937377, 0.000000, -0.478738, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.937377, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.937377, 0.000100, 298.150000, 10.000000, 297.937377, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.937377, 5000000.000000, 0.000000, 0.001019, 0.001019, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001019, 0.000000, 0.001019, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998981, 0.000100, 10.000000, 0.000100, 0.001019, 0.000100, 0.000000, 0.000010, 100000.000000, 10.191495, 0.001019, 0.000100, 10.000000, 0.000102, 293.150000, -0.478738, 0.000000, 293.150000, -4.787377, -0.478738, -0.478738, 297.937377, 0.100000, 0.001019, 0.000100, 0.001019, 0.000100, 0.000000, 0.000100, 297.937377, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.937377, 297.937377, 25.000000, 24.787377, -0.478738, -0.006262, 0.000000, 0.000100, 0, 0
0.46, 0.000000, 297.842580, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.784258, 0.001019, 297.842580, 0.500000, 0.000000, -0.000002, 0.004000, 297.842580, 4.166670, -0.469258, 297.842580, 0.000000, -0.469258, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.842580, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.842580, 0.000100, 298.150000, 10.000000, 297.842580, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.842580, 5000000.000000, 0.000000, 0.001019, 0.001019, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001019, 0.000000, 0.001019, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998981, 0.000100, 10.000000, 0.000100, 0.001019, 0.000100, 0.000000, 0.000010, 100000.000000, 10.187703, 0.001019, 0.000100, 10.000000, 0.000102, 293.150000, -0.469258, 0.000000, 293.150000, -4.692580, -0.469258, -0.469258, 297.842580, 0.100000, 0.001019, 0.000100, 0.001019, 0.000100, 0.000000, 0.000100, 297.842580, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.842580, 297.842580, 25.000000, 24.692580, -0.469258, -0.015742, 0.000000, 0.000100, 0, 0
0.48, 0.000000, 297.749661, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.774966, 0.001018, 297.749661, 0.500000, 0.000000, -0.000002, 0.004000, 297.749661, 4.166670, -0.459966, 297.749661, 0.000000, -0.459966, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.749661, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.749661, 0.000100, 298.150000, 10.000000, 297.749661, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.749661, 5000000.000000, 0.000000, 0.001018, 0.001018, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001018, 0.000000, 0.001018, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998982, 0.000100, 10.000000, 0.000100, 0.001018, 0.000100, 0.000000, 0.000010, 100000.000000, 10.183986, 0.001018, 0.000100, 10.000000, 0.000102, 293.150000, -0.459966, 0.000000, 293.150000, -4.599661, -0.459966, -0.459966, 297.749661, 0.100000, 0.001018, 0.000100, 0.001018, 0.000100, 0.000000, 0.000100, 297.749661, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.749661, 297.749661, 25.000000, 24.599661, -0.459966, -0.025034, 0.000000, 0.000100, 0, 0
0.5, 0.000000, 297.658582, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.765858, 0.001018, 297.658582, 0.500000, 0.000000, -0.000002, 0.004000, 297.658582, 4.166670, -0.450858, 297.658582, 0.000000, -0.450858, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.658582, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.658582, 0.000100, 298.150000, 10.000000, 297.658582, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.658582, 5000000.000000, 0.000000, 0.001018, 0.001018, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001018, 0.000000, 0.001018, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998982, 0.000100, 10.000000, 0.000100, 0.001018, 0.000100, 0.000000, 0.000010, 100000.000000, 10.180343, 0.001018, 0.000100, 10.000000, 0.000102, 293.150000, -0.450858, 0.000000, 293.150000, -4.508582, -0.450858, -0.450858, 297.658582, 0.100000, 0.001018, 0.000100, 0.001018, 0.000100, 0.000000, 0.000100, 297.658582, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.658582, 297.658582, 25.000000, 24.508582, -0.450858, -0.034142, 0.000000, 0.000100, 0, 0
0.52, 0.000000, 297.569306, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.756931, 0.001018, 297.569306, 0.500000, 0.000000, -0.000002, 0.004000, 297.569306, 4.166670, -0.441931, 297.569306, 0.000000, -0.441931, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.569306, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.569306, 0.000100, 298.150000, 10.000000, 297.569306, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.569306, 5000000.000000, 0.000000, 0.001018, 0.001018, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001018, 0.000000, 0.001018, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998982, 0.000100, 10.000000, 0.000100, 0.001018, 0.000100, 0.000000, 0.000010, 100000.000000, 10.176772, 0.001018, 0.000100, 10.000000, 0.000102, 293.150000, -0.441931, 0.000000, 293.150000, -4.419306, -0.441931, -0.441931, 297.569306, 0.100000, 0.001018, 0.000100, 0.001018, 0.000100, 0.000000, 0.000100, 297.569306, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.569306, 297.569306, 25.000000, 24.419306, -0.441930, -0.043069, 0.000000, 0.000100, 0, 0
0.54, 0.000000, 297.481798, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.748180, 0.001017, 297.481798, 0.500000, 0.000000, -0.000002, 0.004000, 297.481798, 4.166670, -0.433180, 297.481798, 0.000000, -0.433180, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.481798, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.481798, 0.000100, 298.150000, 10.000000, 297.481798, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.481798, 5000000.000000, 0.000000, 0.001017, 0.001017, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001017, 0.000000, 0.001017, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998983, 0.000100, 10.000000, 0.000100, 0.001017, 0.000100, 0.000000, 0.000010, 100000.000000, 10.173272, 0.001017, 0.000100, 10.000000, 0.000102, 293.150000, -0.433180, 0.000000, 293.150000, -4.331798, -0.433180, -0.433180, 297.481798, 0.100000, 0.001017, 0.000100, 0.001017, 0.000100, 0.000000, 0.000100, 297.481798, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.481798, 297.481798, 25.000000, 24.331798, -0.433180, -0.051820, 0.000000, 0.000100, 0, 0
0.56, 0.000000, 297.396022, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.739602, 0.001017, 297.396022, 0.500000, 0.000000, -0.000002, 0.004000, 297.396022, 4.166670, -0.424602, 297.396022, 0.000000, -0.424602, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.396022, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.396022, 0.000100, 298.150000, 10.000000, 297.396022, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.396022, 5000000.000000, 0.000000, 0.001017, 0.001017, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001017, 0.000000, 0.001017, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998983, 0.000100, 10.000000, 0.000100, 0.001017, 0.000100, 0.000000, 0.000010, 100000.000000, 10.169841, 0.001017, 0.000100, 10.000000, 0.000102, 293.150000, -0.424602, 0.000000, 293.150000, -4.246022, -0.424602, -0.424602, 297.396022, 0.100000, 0.001017, 0.000100, 0.001017, 0.000100, 0.000000, 0.000100, 297.396022, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.396022, 297.396022, 25.000000, 24.246022, -0.424602, -0.060398, 0.000000, 0.000100, 0, 0
0.58, 0.000000, 297.311946, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.731195, 0.001017, 297.311946, 0.500000, 0.000000, -0.000002, 0.004000, 297.311946, 4.166670, -0.416195, 297.311946, 0.000000, -0.416195, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.311946, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.311946, 0.000100, 298.150000, 10.000000, 297.311946, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.311946, 5000000.000000, 0.000000, 0.001017, 0.001017, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001017, 0.000000, 0.001017, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998983, 0.000100, 10.000000, 0.000100, 0.001017, 0.000100, 0.000000, 0.000010, 100000.000000, 10.166478, 0.001017, 0.000100, 10.000000, 0.000102, 293.150000, -0.416195, 0.000000, 293.150000, -4.161946, -0.416195, -0.416195, 297.311946, 0.100000, 0.001017, 0.000100, 0.001017, 0.000100, 0.000000, 0.000100, 297.311946, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.311946, 297.311946, 25.000000, 24.161946, -0.416194, -0.068805, 0.000000, 0.000100, 0, 0
0.6, 0.000000, 297.229533, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.722953, 0.001016, 297.229533, 0.500000, 0.000000, -0.000002, 0.004000, 297.229533, 4.166670, -0.407953, 297.229533, 0.000000, -0.407953, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.229533, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.229533, 0.000100, 298.150000, 10.000000, 297.229533, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.229533, 5000000.000000, 0.000000, 0.001016, 0.001016, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001016, 0.000000, 0.001016, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998984, 0.000100, 10.000000, 0.000100, 0.001016, 0.000100, 0.000000, 0.000010, 100000.000000, 10.163181, 0.001016, 0.000100, 10.000000, 0.000102, 293.150000, -0.407953, 0.000000, 293.150000, -4.079533, -0.407953, -0.407953, 297.229533, 0.100000, 0.001016, 0.000100, 0.001016, 0.000100, 0.000000, 0.000100, 297.229533, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.229533, 297.229533, 25.000000, 24.079533, -0.407953, -0.077047, 0.000000, 0.000100, 0, 0
0.62, 0.000000, 297.178275, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.984141, 0.000002, 0.984145, 29.717827, 9.999990, 297.178275, 0.500000, 0.000000, -0.000004, 0.004000, 297.178275, 4.166670, -0.402827, 297.178275, 0.000002, -0.402827, 10.000000, 0.000000, 9.841405, 0.100000, 0.000000, 298.000000, 0.000000, 1.000000, 297.178275, 1.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.984141, 298.150000, 0.984145, 0.000000, 8.000000, 297.178275, 0.984143, 298.150000, 10.000000, 297.178275, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.178275, 5000000.000000, 0.000002, 9.999990, 9.999990, 0.000002, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 9.999990, 0.000002, 9.999990, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000010, 0.984143, 10.000000, 0.984143, 9.999990, 0.984143, 1.000000, 0.000010, 0.000010, 10.161131, 9.999990, 0.984141, 10.000000, 0.984145, 293.150000, -0.402827, 9.841405, 293.150000, -4.028275, -0.402827, -0.402827, 297.178275, 0.100000, 9.999990, 0.984141, 9.999990, 0.984141, 0.000000, 0.984141, 297.178275, 10.000000, 293.150000, 10.000000, 0.984145, 10.000000, 0.984145, 0.000000, 0.984145, 10.000000, 297.178275, 297.178275, 25.000000, 24.028275, 9.438577, -0.082173, 0.000000, 0.984143, 1, 1
