1.94, 1.940000, 0.058089, 0.236055, 0.236055, -9.810000, -9.810000, 0.700000, 0.100000
1.95, 1.950000, 0.060009, 0.137955, 0.137955, -9.810000, -9.810000, 0.700000, 0.100000
1.96, 1.960000, 0.060947, 0.039855, 0.039855, -9.810000, -9.810000, 0.700000, 0.100000
1.97, 1.970000, 0.060904, -0.058245, -0.058245, -9.810000, -9.810000, 0.700000, 0.100000
1.98, 1.980000, 0.059880, -0.156345, -0.156345, -9.810000, -9.810000, 0.700000, 0.100000
1.99, 1.990000, 0.057875, -0.254445, -0.254445, -9.810000, -9.810000, 0.700000, 0.100000
2, 2.000000, 0.054889, -0.352545, -0.352545, -9.810000, -9.810000, 0.700000, 0.100000
2.01, 2.010000, 0.050922, -0.450645, -0.450645, -9.810000, -9.810000, 0.700000, 0.100000
2.02, 2.020000, 0.045974, -0.548745, -0.548745, -9.810000, -9.810000, 0.700000, 0.100000
2.03, 2.030000, 0.040045, -0.646845, -0.646845, -9.810000, -9.810000, 0.700000, 0.100000
2.04, 2.040000, 0.033135, -0.744945, -0.744945, -9.810000, -9.810000, 0.700000, 0.100000
2.05, 2.050000, 0.025245, -0.843045, -0.843045, -9.810000, -9.810000, 0.700000, 0.100000
2.06, 2.060000, 0.016373, -0.941145, -0.941145, -9.810000, -9.810000, 0.700000, 0.100000
2.07, 2.070000, 0.006520, -1.039245, -1.039245, -9.810000, -9.810000, 0.700000, 0.100000
2.08, 2.080000, 0.002297, 0.746110, 0.746110, -9.810000, -9.810000, 0.700000, 0.100000
2.09, 2.090000, 0.009317, 0.648010, 0.648010, -9.810000, -9.810000, 0.700000, 0.100000
2.1, 2.100000, 0.015356, 0.549910, 0.549910, -9.810000, -9.810000, 0.700000, 0.100000
2.11, 2.110000, 0.020413, 0.451810, 0.451810, -9.810000, -9.810000, 0.700000, 0.100000
2.12, 2.120000, 0.024490, 0.353710, 0.353710, -9.810000, -9.810000, 0.700000, 0.100000
2.13, 2.130000, 0.027585, 0.255610, 0.255610, -9.810000, -9.810000, 0.700000, 0.100000
2.14, 2.140000, 0.029700, 0.157510, 0.157510, -9.810000, -9.810000, 0.700000, 0.100000
2.15, 2.150000, 0.030834, 0.059410, 0.059410, -9.810000, -9.810000, 0.700000, 0.100000
2.16, 2.160000, 0.030986, -0.038690, -0.038690, -9.810000, -9.810000, 0.700000, 0.100000
2.17, 2.170000, 0.030158, -0.136790, -0.136790, -9.810000, -9.810000, 0.700000, 0.100000
2.18, 2.180000, 0.028349, -0.234890, -0.234890, -9.810000, -9.810000, 0.700000, 0.100000
2.19, 2.190000, 0.025558, -0.332990, -0.332990, -9.810000, -9.810000, 0.700000, 0.100000
2.2, 2.200000, 0.021787, -0.431090, -0.431090, -9.810000, -9.810000, 0.700000, 0.100000
2.21, 2.210000, 0.017035, -0.529190, -0.529190, -9.810000, -9.810000, 0.700000, 0.100000
2.22, 2.220000, 0.011301, -0.627290, -0.627290, -9.810000, -9.810000, 0.700000, 0.100000
2.23, 2.230000, 0.004587, -0.725390, -0.725390, -9.810000, -9.810000, 0.700000, 0.100000
2.24, 2.240000, 0.001638, 0.526412, 0.526412, -9.810000, -9.810000, 0.700000, 0.100000
2.25, 2.250000, 0.006461, 0.428312, 0.428312, -9.810000, -9.810000, 0.700000, 0.100000
2.26, 2.260000, 0.010302, 0.330212, 0.330212, -9.810000, -9.810000, 0.700000, 0.100000
2.27, 2.270000, 0.013163, 0.232112, 0.232112, -9.810000, -9.810000, 0.700000, 0.100000
2.28, 2.280000, 0.015043, 0.134012, 0.134012, -9.810000, -9.810000, 0.700000, 0.100000
2.29, 2.290000, 0.015941, 0.035912, 0.035912, -9.810000, -9.810000, 0.700000, 0.100000
2.3, 2.300000, 0.015859, -0.062188, -0.062188, -9.810000, -9.810000, 0.700000, 0.100000
2.31, 2.310000, 0.014796, -0.160288, -0.160288, -9.810000, -9.810000, 0.700000, 0.100000
2.32, 2.320000, 0.012751, -0.258388, -0.258388, -9.810000, -9.810000, 0.700000, 0.100000
2.33, 2.330000, 0.009726, -0.356488, -0.356488, -9.810000, -9.810000, 0.700000, 0.100000
2.34, 2.340000, 0.005720, -0.454588, -0.454588, -9.810000, -9.810000, 0.700000, 0.100000
2.35, 2.350000, 0.000732, -0.552688, -0.552688, -9.810000, -9.810000, 0.700000, 0.100000
2.36, 2.360000, 0.002930, 0.322136, 0.322136, -9.810000, -9.810000, 0.700000, 0.100000
2.37, 2.370000, 0.005710, 0.224036, 0.224036, -9.810000, -9.810000, 0.700000, 0.100000
2.38, 2.380000, 0.007509, 0.125936, 0.125936, -9.810000, -9.810000, 0.700000, 0.100000
2.39, 2.390000, 0.008327, 0.027836, 0.027836, -9.810000, -9.810000, 0.700000, 0.100000
2.4, 2.400000, 0.008164, -0.070264, -0.070264, -9.810000, -9.810000, 0.700000, 0.100000
2.41, 2.410000, 0.007020, -0.168364, -0.168364, -9.810000, -9.810000, 0.700000, 0.100000
2.42, 2.420000, 0.004895, -0.266464, -0.266464, -9.810000, -9.810000, 0.700000, 0.100000
2.43, 2.430000, 0.001789, -0.364564, -0.364564, -9.810000, -9.810000, 0.700000, 0.100000
2.44, 2.440000, 0.001350, 0.240480, 0.240480, -9.810000, -9.810000, 0.700000, 0.100000
2.45, 2.450000, 0.003313, 0.142380, 0.142380, -9.810000, -9.810000, 0.700000, 0.100000
2.46, 2.460000, 0.004295, 0.044280, 0.044280, -9.810000, -9.810000, 0.700000, 0.100000
