time, model::Ground.p1.u[REAL], model::Ground.p2.u[REAL], model::Ground.p1.i[REAL], model::Ground.p2.i[REAL], model::Ground.p.u[REAL], model::Ground.p.i[REAL], model::HeatCapacity1.p1.T[REAL], model::HeatCapacity1.p2.T[REAL], model::HeatCapacity1.p3.T[REAL], model::HeatCapacity1.p1.dQ[REAL], model::HeatCapacity1.p2.dQ[REAL], model::HeatCapacity1.p3.dQ[REAL], model::HeatCapacity1.p.T[REAL], model::HeatCapacity1.C[REAL], model::HeatCapacity1.T0[REAL], model::HeatCapacity1.E[REAL], model::OnOffController.input[REAL], model::OnOffController.output[REAL], model::OnOffController.reference[REAL], model::OnOffController.bandwidth[REAL], model::Ramp.output[REAL], model::Ramp.slope[REAL], model::Ramp.start_time[REAL], model::Ramp.stop_time[REAL], model::Ramp.offset[REAL], model::Splitter1.input[REAL], model::Splitter1.output1[REAL], model::Splitter1.output2[REAL], model::Splitter2.input[REAL], model::Splitter2.output1[REAL], model::Splitter2.output2[REAL], model::Switch.Ground1.p1.u[REAL], model::Switch.Ground1.p1.i[REAL], model::Switch.Ground1.p.u[REAL], model::Switch.Ground1.p.i[REAL], model::Switch.Ground2.p1.u[REAL], model::Switch.Ground2.p1.i[REAL], model::Switch.Ground2.p.u[REAL], model::Switch.Ground2.p.i[REAL], model::Switch.Node1.p1.u[REAL], model::Switch.Node1.p2.u[REAL], model::Switch.Node1.p3.u[REAL], model::Switch.Node1.p1.i[REAL], model::Switch.Node1.p2.i[REAL], model::Switch.Node2.p1.u[REAL], model::Switch.Node2.p2.u[REAL], model::Switch.Node2.p3.u[REAL], model::Switch.Node2.p1.i[REAL], model::Switch.Node2.p2.i[REAL], model::Switch.Node2.p3.i[REAL], model::Switch.R1.p.u[REAL], model::Switch.R1.p.i[REAL], model::Switch.R1.p_high.u[REAL], model::Switch.R1.p_high.i[REAL], model::Switch.R1.p_low.u[REAL], model::Switch.R1.p_low.i[REAL], model::Switch.R1.R[REAL], model::Switch.R2.p.u[REAL], model::Switch.R2.p.i[REAL], model::Switch.R2.p_high.u[REAL], model::Switch.R2.p_high.i[REAL], model::Switch.R2.p_low.u[REAL], model::Switch.R2.p_low.i[REAL], model::Switch.R2.R[REAL], model::Switch.Resistance12.p.u[REAL], model::Switch.Resistance12.p.i[REAL], model::Switch.Resistance12.p_high.u[REAL], model::Switch.Resistance12.p_high.i[REAL], model::Switch.Resistance12.p_low.u[REAL], model::Switch.Resistance12.p_low.i[REAL], model::Switch.Resistance12.input[REAL], model::Switch.Resistance12.Ron[REAL], model::Switch.Resistance12.Roff[REAL], model::Switch.Resistance12.vt[REAL], model::Switch.Resistance12.R[REAL], model::Switch.input[REAL], model::Switch.p2.u[REAL], model::Switch.p2.i[REAL], model::Switch.p1.u[REAL], model::Switch.p1.i[REAL], model::TemperatureSource.p.T[REAL], model::TemperatureSource.p.dQ[REAL], model::TemperatureSource.T[REAL], model::ThermalConductor.p.T[REAL], model::ThermalConductor.p.dQ[REAL], model::ThermalConductor.p_high.T[REAL], model::ThermalConductor.p_high.dQ[REAL], model::ThermalConductor.p_low.T[REAL], model::ThermalConductor.p_low.dQ[REAL], model::ThermalConductor.G[REAL], model::Thermistor.p_el.u[REAL], model::Thermistor.p_el.i[REAL], model::Thermistor.p_el_high.u[REAL], model::Thermistor.p_el_high.i[REAL], model::Thermistor.p_el_low.u[REAL], model::Thermistor.p_el_low.i[REAL], model::Thermistor.p_th.T[REAL], model::Thermistor.p_th.dQ[REAL], model::Thermistor.R_ref[REAL], model::Thermistor.T_ref[REAL], model::Thermistor.alpha[REAL], model::Thermistor.R[REAL], model::VoltageSource.p.u[REAL], model::VoltageSource.p.i[REAL], model::VoltageSource.p_high.u[REAL], model::VoltageSource.p_high.i[REAL], model::VoltageSource.p_low.u[REAL], model::VoltageSource.p_low.i[REAL], model::VoltageSource.U[REAL], model::ZeroJunction.effort[REAL], model::ZeroJunction.p1.T[REAL], model::ZeroJunction.p1.dQ[REAL], model::Temperature_Reference[REAL], model::Temperature_Room[REAL], model::HeatCapacity1.p.dQ[REAL], model::HeatCapacity1.p.dQ_int[REAL], model::HeatCapacity1.p.dQ_int_initial[REAL], model::Switch.Node1.p3.i[REAL]
0.58, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 297.311946, 297.311946, 297.311946, -0.416195, 0.000000, 0.000000, 297.311946, 0.100000, 298.000000, 29.731195, 297.311946, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 297.311946, 297.311946, 297.311946, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001017, 0.001017, 0.001017, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001017, 0.000000, 0.001017, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998983, 0.000100, 10.000000, 0.000100, 0.001017, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001017, 0.000100, 10.000000, 0.000102, 293.150000, -0.416195, 293.150000, -4.161946, -0.416195, 293.150000, -0.416195, 297.311946, -0.416195, 0.100000, 0.001017, 0.000100, 0.001017, 0.000100, 0.000000, 0.000100, 297.311946, 0.000000, 10.000000, 293.150000, 0.004000, 10.166478, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.311946, 297.311946, 0.000000, 298.150000, 297.311946, -0.416194, -0.068805, 0.000000, 0.000100
0.59, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 297.270533, 297.270533, 297.270533, -0.412053, 0.000000, 0.000000, 297.270533, 0.100000, 298.000000, 29.727053, 297.270533, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 297.270533, 297.270533, 297.270533, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001016, 0.001016, 0.001016, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001016, 0.000000, 0.001016, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998984, 0.000100, 10.000000, 0.000100, 0.001016, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001016, 0.000100, 10.000000, 0.000102, 293.150000, -0.412053, 293.150000, -4.120533, -0.412053, 293.150000, -0.412053, 297.270533, -0.412053, 0.100000, 0.001016, 0.000100, 0.001016, 0.000100, 0.000000, 0.000100, 297.270533, 0.000000, 10.000000, 293.150000, 0.004000, 10.164821, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.270533, 297.270533, 0.000000, 298.150000, 297.270533, -0.412053, -0.072947, 0.000000, 0.000100
0.6, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 297.229533, 297.229533, 297.229533, -0.407953, 0.000000, 0.000000, 297.229533, 0.100000, 298.000000, 29.722953, 297.229533, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 297.229533, 297.229533, 297.229533, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001016, 0.001016, 0.001016, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001016, 0.000000, 0.001016, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998984, 0.000100, 10.000000, 0.000100, 0.001016, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001016, 0.000100, 10.000000, 0.000102, 293.150000, -0.407953, 293.150000, -4.079533, -0.407953, 293.150000, -0.407953, 297.229533, -0.407953, 0.100000, 0.001016, 0.000100, 0.001016, 0.000100, 0.000000, 0.000100, 297.229533, 0.000000, 10.000000, 293.150000, 0.004000, 10.163181, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.229533, 297.229533, 0.000000, 298.150000, 297.229533, -0.407953, -0.077047, 0.000000, 0.000100
0.61, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 297.188941, 297.188941, 297.188941, -0.403894, 0.000000, 0.000000, 297.188941, 0.100000, 298.000000, 29.718894, 297.188941, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 297.188941, 297.188941, 297.188941, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001016, 0.001016, 0.001016, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001016, 0.000000, 0.001016, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998984, 0.000100, 10.000000, 0.000100, 0.001016, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001016, 0.000100, 10.000000, 0.000102, 293.150000, -0.403894, 293.150000, -4.038941, -0.403894, 293.150000, -0.403894, 297.188941, -0.403894, 0.100000, 0.001016, 0.000100, 0.001016, 0.000100, 0.000000, 0.000100, 297.188941, 0.000000, 10.000000, 293.150000, 0.004000, 10.161558, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.188941, 297.188941, 0.000000, 298.150000, 297.188941, -0.403894, -0.081106, 0.000000, 0.000100
0.62, 0.000000, 0.000000, 0.984141, 0.984145, 0.000000, -0.000004, 297.178275, 297.178275, 297.178275, -0.402827, 0.000000, 9.841405, 297.178275, 0.100000, 298.000000, 29.717827, 297.178275, 1.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 297.178275, 297.178275, 297.178275, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 9.999990, 9.999990, 9.999990, 0.984141, 0.000002, 10.000000, 10.000000, 10.000000, 0.000002, 0.984143, 0.984145, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 9.999990, 0.000002, 9.999990, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000010, 0.984143, 10.000000, 0.984143, 9.999990, 0.984143, 1.000000, 0.000010, 100000.000000, 0.500000, 0.000010, 1.000000, 9.999990, 0.984141, 10.000000, 0.984145, 293.150000, -0.402827, 293.150000, -4.028275, -0.402827, 293.150000, -0.402827, 297.178275, -0.402827, 0.100000, 9.999990, 0.984141, 9.999990, 0.984141, 0.000000, 0.984141, 297.178275, 9.841405, 10.000000, 293.150000, 0.004000, 10.161131, 10.000000, 0.984145, 10.000000, 0.984145, 0.000000, 0.984145, 10.000000, 297.178275, 297.178275, 0.000000, 298.150000, 297.178275, 9.438577, -0.082173, 0.000000, 0.984143
0.63, 0.000000, 0.000000, 0.980523, 0.980527, 0.000000, -0.000004, 298.115620, 298.115620, 298.115620, -0.496562, 0.000000, 9.805224, 298.115620, 0.100000, 298.000000, 29.811562, 298.115620, 1.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.115620, 298.115620, 298.115620, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 9.999990, 9.999990, 9.999990, 0.980523, 0.000002, 10.000000, 10.000000, 10.000000, 0.000002, 0.980525, 0.980527, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 9.999990, 0.000002, 9.999990, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000010, 0.980525, 10.000000, 0.980525, 9.999990, 0.980525, 1.000000, 0.000010, 100000.000000, 0.500000, 0.000010, 1.000000, 9.999990, 0.980523, 10.000000, 0.980527, 293.150000, -0.496562, 293.150000, -4.965620, -0.496562, 293.150000, -0.496562, 298.115620, -0.496562, 0.100000, 9.999990, 0.980523, 9.999990, 0.980523, 0.000000, 0.980523, 298.115620, 9.805224, 10.000000, 293.150000, 0.004000, 10.198625, 10.000000, 0.980527, 10.000000, 0.980527, 0.000000, 0.980527, 10.000000, 298.115620, 298.115620, 0.000000, 298.150000, 298.115620, 9.308662, 0.011562, 0.000000, 0.980525
0.64, 0.000000, 0.000000, 0.976981, 0.976985, 0.000000, -0.000004, 299.040075, 299.040075, 299.040075, -0.589008, 0.000000, 9.769801, 299.040075, 0.100000, 298.000000, 29.904008, 299.040075, 1.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 299.040075, 299.040075, 299.040075, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 9.999990, 9.999990, 9.999990, 0.976981, 0.000002, 10.000000, 10.000000, 10.000000, 0.000002, 0.976983, 0.976985, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 9.999990, 0.000002, 9.999990, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000010, 0.976983, 10.000000, 0.976983, 9.999990, 0.976983, 1.000000, 0.000010, 100000.000000, 0.500000, 0.000010, 1.000000, 9.999990, 0.976981, 10.000000, 0.976985, 293.150000, -0.589008, 293.150000, -5.890075, -0.589008, 293.150000, -0.589008, 299.040075, -0.589008, 0.100000, 9.999990, 0.976981, 9.999990, 0.976981, 0.000000, 0.976981, 299.040075, 9.769801, 10.000000, 293.150000, 0.004000, 10.235603, 10.000000, 0.976985, 10.000000, 0.976985, 0.000000, 0.976985, 10.000000, 299.040075, 299.040075, 0.000000, 298.150000, 299.040075, 9.180793, 0.104008, 0.000000, 0.976983
0.65, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 299.097584, 299.097584, 299.097584, -0.594758, 0.000000, 0.000000, 299.097584, 0.100000, 298.000000, 29.909758, 299.097584, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 299.097584, 299.097584, 299.097584, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001024, 0.001024, 0.001024, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001024, 0.000000, 0.001024, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998976, 0.000100, 10.000000, 0.000100, 0.001024, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001024, 0.000100, 10.000000, 0.000102, 293.150000, -0.594758, 293.150000, -5.947584, -0.594758, 293.150000, -0.594758, 299.097584, -0.594758, 0.100000, 0.001024, 0.000100, 0.001024, 0.000100, 0.000000, 0.000100, 299.097584, 0.000000, 10.000000, 293.150000, 0.004000, 10.237903, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 299.097584, 299.097584, 0.000000, 298.150000, 299.097584, -0.594758, 0.109758, 0.000000, 0.000100
0.66, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 299.038405, 299.038405, 299.038405, -0.588840, 0.000000, 0.000000, 299.038405, 0.100000, 298.000000, 29.903840, 299.038405, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 299.038405, 299.038405, 299.038405, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001023, 0.001023, 0.001023, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.588840, 293.150000, -5.888405, -0.588840, 293.150000, -0.588840, 299.038405, -0.588840, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 299.038405, 0.000000, 10.000000, 293.150000, 0.004000, 10.235536, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 299.038405, 299.038405, 0.000000, 298.150000, 299.038405, -0.588840, 0.103840, 0.000000, 0.000100
0.67, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.979814, 298.979814, 298.979814, -0.582981, 0.000000, 0.000000, 298.979814, 0.100000, 298.000000, 29.897981, 298.979814, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.979814, 298.979814, 298.979814, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001023, 0.001023, 0.001023, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.582981, 293.150000, -5.829814, -0.582981, 293.150000, -0.582981, 298.979814, -0.582981, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 298.979814, 0.000000, 10.000000, 293.150000, 0.004000, 10.233193, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.979814, 298.979814, 0.000000, 298.150000, 298.979814, -0.582981, 0.097981, 0.000000, 0.000100
0.68, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.921806, 298.921806, 298.921806, -0.577181, 0.000000, 0.000000, 298.921806, 0.100000, 298.000000, 29.892181, 298.921806, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.921806, 298.921806, 298.921806, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001023, 0.001023, 0.001023, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.577181, 293.150000, -5.771806, -0.577181, 293.150000, -0.577181, 298.921806, -0.577181, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 298.921806, 0.000000, 10.000000, 293.150000, 0.004000, 10.230872, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.921806, 298.921806, 0.000000, 298.150000, 298.921806, -0.577181, 0.092181, 0.000000, 0.000100
0.69, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.864376, 298.864376, 298.864376, -0.571438, 0.000000, 0.000000, 298.864376, 0.100000, 298.000000, 29.886438, 298.864376, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.864376, 298.864376, 298.864376, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001023, 0.001023, 0.001023, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.571438, 293.150000, -5.714376, -0.571438, 293.150000, -0.571438, 298.864376, -0.571438, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 298.864376, 0.000000, 10.000000, 293.150000, 0.004000, 10.228575, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.864376, 298.864376, 0.000000, 298.150000, 298.864376, -0.571437, 0.086438, 0.000000, 0.000100
0.7, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.807517, 298.807517, 298.807517, -0.565752, 0.000000, 0.000000, 298.807517, 0.100000, 298.000000, 29.880752, 298.807517, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.807517, 298.807517, 298.807517, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001023, 0.001023, 0.001023, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.565752, 293.150000, -5.657517, -0.565752, 293.150000, -0.565752, 298.807517, -0.565752, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 298.807517, 0.000000, 10.000000, 293.150000, 0.004000, 10.226301, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.807517, 298.807517, 0.000000, 298.150000, 298.807517, -0.565752, 0.080752, 0.000000, 0.000100
0.71, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.751224, 298.751224, 298.751224, -0.560122, 0.000000, 0.000000, 298.751224, 0.100000, 298.000000, 29.875122, 298.751224, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.751224, 298.751224, 298.751224, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001022, 0.001022, 0.001022, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001022, 0.000000, 0.001022, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998978, 0.000100, 10.000000, 0.000100, 0.001022, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001022, 0.000100, 10.000000, 0.000102, 293.150000, -0.560122, 293.150000, -5.601224, -0.560122, 293.150000, -0.560122, 298.751224, -0.560122, 0.100000, 0.001022, 0.000100, 0.001022, 0.000100, 0.000000, 0.000100, 298.751224, 0.000000, 10.000000, 293.150000, 0.004000, 10.224049, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.751224, 298.751224, 0.000000, 298.150000, 298.751224, -0.560122, 0.075122, 0.000000, 0.000100
0.72, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.695491, 298.695491, 298.695491, -0.554549, 0.000000, 0.000000, 298.695491, 0.100000, 298.000000, 29.869549, 298.695491, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.695491, 298.695491, 298.695491, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001022, 0.001022, 0.001022, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001022, 0.000000, 0.001022, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998978, 0.000100, 10.000000, 0.000100, 0.001022, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001022, 0.000100, 10.000000, 0.000102, 293.150000, -0.554549, 293.150000, -5.545491, -0.554549, 293.150000, -0.554549, 298.695491, -0.554549, 0.100000, 0.001022, 0.000100, 0.001022, 0.000100, 0.000000, 0.000100, 298.695491, 0.000000, 10.000000, 293.150000, 0.004000, 10.221820, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.695491, 298.695491, 0.000000, 298.150000, 298.695491, -0.554549, 0.069549, 0.000000, 0.000100
0.73, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.640312, 298.640312, 298.640312, -0.549031, 0.000000, 0.000000, 298.640312, 0.100000, 298.000000, 29.864031, 298.640312, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.640312, 298.640312, 298.640312, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001022, 0.001022, 0.001022, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001022, 0.000000, 0.001022, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998978, 0.000100, 10.000000, 0.000100, 0.001022, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001022, 0.000100, 10.000000, 0.000102, 293.150000, -0.549031, 293.150000, -5.490312, -0.549031, 293.150000, -0.549031, 298.640312, -0.549031, 0.100000, 0.001022, 0.000100, 0.001022, 0.000100, 0.000000, 0.000100, 298.640312, 0.000000, 10.000000, 293.150000, 0.004000, 10.219612, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.640312, 298.640312, 0.000000, 298.150000, 298.640312, -0.549031, 0.064031, 0.000000, 0.000100
