time, damper::absTolerance[REAL], damper::dampingCoefficient[REAL], damper::maxVarTimeStep[REAL], damper::minVarTimeStep[REAL], damper::plotDt[REAL], damper::relTolerance[REAL], damper::timeSlowStart[REAL], damper::timeStep[REAL], damper::timeStepSlowStart[REAL], damper::varTimeStepMaxGain[REAL], damper::varTimeStepMinGain[REAL], damper::varTimeStepSafetyFactor[REAL], damper::lv_0[REAL], damper::lv_1[REAL], damper::df_0[REAL], damper::df_1[REAL], damper::plotLength[INT], mass::absTolerance[REAL], mass::diameter[REAL], mass::dragCoefficient[REAL], mass::gravity[REAL], mass::initialPositionX[REAL], mass::initialPositionY[REAL], mass::initialVelocityX[REAL], mass::initialVelocityY[REAL], mass::mass[REAL], mass::maxVarTimeStep[REAL], mass::mediumDensity[REAL], mass::minVarTimeStep[REAL], mass::plotDt[REAL], mass::relTolerance[REAL], mass::timeSlowStart[REAL], mass::timeStep[REAL], mass::timeStepSlowStart[REAL], mass::varTimeStepMaxGain[REAL], mass::varTimeStepMinGain[REAL], mass::varTimeStepSafetyFactor[REAL], mass::in_f_u[REAL], mass::in_f_w[REAL], mass::in_l_u[REAL], mass::in_l_w[REAL], mass::out_f_u[REAL], mass::out_f_w[REAL], mass::out_l_u[REAL], mass::out_l_w[REAL], mass::plotLength[INT], spring::absTolerance[REAL], spring::maxVarTimeStep[REAL], spring::minVarTimeStep[REAL], spring::plotDt[REAL], spring::relTolerance[REAL], spring::springStiffness[REAL], spring::timeSlowStart[REAL], spring::timeStep[REAL], spring::timeStepSlowStart[REAL], spring::varTimeStepMaxGain[REAL], spring::varTimeStepMinGain[REAL], spring::varTimeStepSafetyFactor[REAL], spring::zeroForceLength[REAL], spring::dis_xx[REAL], spring::dis_yx[REAL], spring::for_xx[REAL], spring::for_yx[REAL], spring::plotLength[INT]
59.55, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.697301, 0.040828, -0.273154, -0.079549, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.273154, -0.079549, -4.384529, 98.455961, 0.697301, 0.040828, 1.106348, -24.685835, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.106348, -24.685835, -4.384529, 98.455961, 1000
59.56, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.692640, 0.041105, -0.270983, -0.080100, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.270983, -0.080100, -4.412437, 98.454243, 0.692640, 0.041105, 1.113300, -24.685425, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.113300, -24.685425, -4.412437, 98.454243, 1000
59.57, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.687953, 0.041379, -0.268809, -0.080647, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.268809, -0.080647, -4.440159, 98.452512, 0.687953, 0.041379, 1.120206, -24.685013, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.120206, -24.685013, -4.440159, 98.452512, 1000
59.58, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.683240, 0.041651, -0.266632, -0.081189, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.266632, -0.081189, -4.467695, 98.450767, 0.683240, 0.041651, 1.127064, -24.684598, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.127064, -24.684598, -4.467695, 98.450767, 1000
59.59, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.678503, 0.041920, -0.264453, -0.081726, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.264453, -0.081726, -4.495043, 98.449008, 0.678503, 0.041920, 1.133875, -24.684180, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.133875, -24.684180, -4.495043, 98.449008, 1000
59.6, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.673740, 0.042187, -0.262271, -0.082260, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.262271, -0.082260, -4.522203, 98.447235, 0.673740, 0.042187, 1.140639, -24.683760, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.140639, -24.683760, -4.522203, 98.447235, 1000
59.61, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.668952, 0.042452, -0.260087, -0.082788, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.260087, -0.082788, -4.549173, 98.445449, 0.668952, 0.042452, 1.147355, -24.683337, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.147355, -24.683337, -4.549173, 98.445449, 1000
59.62, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.664139, 0.042715, -0.257900, -0.083312, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.257900, -0.083312, -4.575952, 98.443649, 0.664139, 0.042715, 1.154022, -24.682911, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.154022, -24.682911, -4.575952, 98.443649, 1000
59.63, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.659302, 0.042975, -0.255711, -0.083832, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.255711, -0.083832, -4.602540, 98.441835, 0.659302, 0.042975, 1.160642, -24.682483, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.160642, -24.682483, -4.602540, 98.441835, 1000
59.64, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.654441, 0.043233, -0.253520, -0.084347, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.253520, -0.084347, -4.628935, 98.440008, 0.654441, 0.043233, 1.167213, -24.682052, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.167213, -24.682052, -4.628935, 98.440008, 1000
59.65, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.649555, 0.043489, -0.251327, -0.084858, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.251327, -0.084858, -4.655137, 98.438167, 0.649555, 0.043489, 1.173736, -24.681618, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.173736, -24.681618, -4.655137, 98.438167, 1000
59.66, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.644646, 0.043742, -0.249132, -0.085364, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.249132, -0.085364, -4.681144, 98.436313, 0.644646, 0.043742, 1.180209, -24.681182, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.180209, -24.681182, -4.681144, 98.436313, 1000
59.67, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.639712, 0.043993, -0.246935, -0.085865, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.246935, -0.085865, -4.706956, 98.434445, 0.639712, 0.043993, 1.186633, -24.680744, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.186633, -24.680744, -4.706956, 98.434445, 1000
59.68, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.634755, 0.044242, -0.244736, -0.086362, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.244736, -0.086362, -4.732571, 98.432564, 0.634755, 0.044242, 1.193008, -24.680303, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.193008, -24.680303, -4.732571, 98.432564, 1000
59.69, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.629775, 0.044488, -0.242535, -0.086854, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.242535, -0.086854, -4.757988, 98.430670, 0.629775, 0.044488, 1.199333, -24.679859, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.199333, -24.679859, -4.757988, 98.430670, 1000
59.7, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.624772, 0.044732, -0.240332, -0.087341, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.240332, -0.087341, -4.783208, 98.428763, 0.624772, 0.044732, 1.205609, -24.679413, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.205609, -24.679413, -4.783208, 98.428763, 1000
59.71, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.619745, 0.044973, -0.238128, -0.087824, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.238128, -0.087824, -4.808228, 98.426843, 0.619745, 0.044973, 1.211834, -24.678965, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.211834, -24.678965, -4.808228, 98.426843, 1000
59.72, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.614696, 0.045212, -0.235922, -0.088302, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.235922, -0.088302, -4.833048, 98.424910, 0.614696, 0.045212, 1.218008, -24.678514, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.218008, -24.678514, -4.833048, 98.424910, 1000
59.73, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.609624, 0.045449, -0.233714, -0.088775, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.233714, -0.088775, -4.857667, 98.422964, 0.609624, 0.045449, 1.224133, -24.678061, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.224133, -24.678061, -4.857667, 98.422964, 1000
59.74, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.604530, 0.045683, -0.231505, -0.089244, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.231505, -0.089244, -4.882083, 98.421005, 0.604530, 0.045683, 1.230206, -24.677605, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.230206, -24.677605, -4.882083, 98.421005, 1000
59.75, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.599414, 0.045915, -0.229294, -0.089708, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.229294, -0.089708, -4.906297, 98.419033, 0.599414, 0.045915, 1.236228, -24.677147, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.236228, -24.677147, -4.906297, 98.419033, 1000
59.76, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.594276, 0.046144, -0.227082, -0.090167, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.227082, -0.090167, -4.930307, 98.417048, 0.594276, 0.046144, 1.242199, -24.676687, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.242199, -24.676687, -4.930307, 98.417048, 1000
59.77, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.589116, 0.046371, -0.224868, -0.090621, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.224868, -0.090621, -4.954113, 98.415051, 0.589116, 0.046371, 1.248119, -24.676225, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.248119, -24.676225, -4.954113, 98.415051, 1000
59.78, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.583934, 0.046595, -0.222654, -0.091071, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.222654, -0.091071, -4.977713, 98.413042, 0.583934, 0.046595, 1.253987, -24.675760, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.253987, -24.675760, -4.977713, 98.413042, 1000
59.79, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.578732, 0.046817, -0.220437, -0.091515, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.220437, -0.091515, -5.001106, 98.411020, 0.578732, 0.046817, 1.259802, -24.675293, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.259802, -24.675293, -5.001106, 98.411020, 1000
59.8, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.573508, 0.047037, -0.218220, -0.091955, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.218220, -0.091955, -5.024292, 98.408985, 0.573508, 0.047037, 1.265566, -24.674824, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.265566, -24.674824, -5.024292, 98.408985, 1000
59.81, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.568263, 0.047254, -0.216002, -0.092390, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.216002, -0.092390, -5.047270, 98.406938, 0.568263, 0.047254, 1.271278, -24.674353, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.271278, -24.674353, -5.047270, 98.406938, 1000
59.82, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.562997, 0.047468, -0.213783, -0.092821, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.213783, -0.092821, -5.070039, 98.404879, 0.562997, 0.047468, 1.276937, -24.673879, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.276937, -24.673879, -5.070039, 98.404879, 1000
59.83, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.557711, 0.047680, -0.211562, -0.093246, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.211562, -0.093246, -5.092598, 98.402808, 0.557711, 0.047680, 1.282543, -24.673403, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.282543, -24.673403, -5.092598, 98.402808, 1000
59.84, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.552404, 0.047890, -0.209341, -0.093666, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.209341, -0.093666, -5.114947, 98.400724, 0.552404, 0.047890, 1.288096, -24.672926, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.288096, -24.672926, -5.114947, 98.400724, 1000
59.85, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.547078, 0.048097, -0.207118, -0.094082, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.207118, -0.094082, -5.137084, 98.398629, 0.547078, 0.048097, 1.293596, -24.672446, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.293596, -24.672446, -5.137084, 98.398629, 1000
59.86, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.541731, 0.048301, -0.204895, -0.094492, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.204895, -0.094492, -5.159009, 98.396521, 0.541731, 0.048301, 1.299043, -24.671964, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.299043, -24.671964, -5.159009, 98.396521, 1000
59.87, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.536365, 0.048503, -0.202671, -0.094898, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.202671, -0.094898, -5.180720, 98.394402, 0.536365, 0.048503, 1.304436, -24.671480, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.304436, -24.671480, -5.180720, 98.394402, 1000
59.88, 0.000100, 2.000000, -1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 0.530980, 0.048703, -0.200446, -0.095298, 1000, 0.000100, 0.200000, 0.470000, -9.810000, 6.000000, 0.000000, 0.000000, 0.000000, 10.000000, -1.000000, 1.000000, -1.000000, 0.100000, 0.000100, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, -0.200446, -0.095298, -5.202218, 98.392271, 0.530980, 0.048703, 1.309775, -24.670994, 1000, 0.000100, -1.000000, -1.000000, 0.100000, 0.000100, 5.000000, 1.000000, 0.001000, 0.000010, 0.000000, 0.000000, 0.950000, 5.000000, 1.309775, -24.670994, -5.202218, 98.392271, 1000
