time, model::Ground.p1.u[REAL], model::Ground.p2.u[REAL], model::Ground.p1.i[REAL], model::Ground.p2.i[REAL], model::Ground.p.u[REAL], model::Ground.p.i[REAL], model::HeatCapacity1.p1.T[REAL], model::HeatCapacity1.p2.T[REAL], model::HeatCapacity1.p3.T[REAL], model::HeatCapacity1.p1.dQ[REAL], model::HeatCapacity1.p2.dQ[REAL], model::HeatCapacity1.p3.dQ[REAL], model::HeatCapacity1.p.T[REAL], model::HeatCapacity1.C[REAL], model::HeatCapacity1.T0[REAL], model::HeatCapacity1.E[REAL], model::OnOffController.input[REAL], model::OnOffController.output[REAL], model::OnOffController.reference[REAL], model::OnOffController.bandwidth[REAL], model::Ramp.output[REAL], model::Ramp.slope[REAL], model::Ramp.start_time[REAL], model::Ramp.stop_time[REAL], model::Ramp.offset[REAL], model::Splitter1.input[REAL], model::Splitter1.output1[REAL], model::Splitter1.output2[REAL], model::Splitter2.input[REAL], model::Splitter2.output1[REAL], model::Splitter2.output2[REAL], model::Switch.Ground1.p1.u[REAL], model::Switch.Ground1.p1.i[REAL], model::Switch.Ground1.p.u[REAL], model::Switch.Ground1.p.i[REAL], model::Switch.Ground2.p1.u[REAL], model::Switch.Ground2.p1.i[REAL], model::Switch.Ground2.p.u[REAL], model::Switch.Ground2.p.i[REAL], model::Switch.Node1.p1.u[REAL], model::Switch.Node1.p2.u[REAL], model::Switch.Node1.p3.u[REAL], model::Switch.Node1.p1.i[REAL], model::Switch.Node1.p2.i[REAL], model::Switch.Node2.p1.u[REAL], model::Switch.Node2.p2.u[REAL], model::Switch.Node2.p3.u[REAL], model::Switch.Node2.p1.i[REAL], model::Switch.Node2.p2.i[REAL], model::Switch.Node2.p3.i[REAL], model::Switch.R1.p.u[REAL], model::Switch.R1.p.i[REAL], model::Switch.R1.p_high.u[REAL], model::Switch.R1.p_high.i[REAL], model::Switch.R1.p_low.u[REAL], model::Switch.R1.p_low.i[REAL], model::Switch.R1.R[REAL], model::Switch.R2.p.u[REAL], model::Switch.R2.p.i[REAL], model::Switch.R2.p_high.u[REAL], model::Switch.R2.p_high.i[REAL], model::Switch.R2.p_low.u[REAL], model::Switch.R2.p_low.i[REAL], model::Switch.R2.R[REAL], model::Switch.Resistance12.p.u[REAL], model::Switch.Resistance12.p.i[REAL], model::Switch.Resistance12.p_high.u[REAL], model::Switch.Resistance12.p_high.i[REAL], model::Switch.Resistance12.p_low.u[REAL], model::Switch.Resistance12.p_low.i[REAL], model::Switch.Resistance12.input[REAL], model::Switch.Resistance12.Ron[REAL], model::Switch.Resistance12.Roff[REAL], model::Switch.Resistance12.vt[REAL], model::Switch.Resistance12.R[REAL], model::Switch.input[REAL], model::Switch.p2.u[REAL], model::Switch.p2.i[REAL], model::Switch.p1.u[REAL], model::Switch.p1.i[REAL], model::TemperatureSource.p.T[REAL], model::TemperatureSource.p.dQ[REAL], model::TemperatureSource.T[REAL], model::ThermalConductor.p.T[REAL], model::ThermalConductor.p.dQ[REAL], model::ThermalConductor.p_high.T[REAL], model::ThermalConductor.p_high.dQ[REAL], model::ThermalConductor.p_low.T[REAL], model::ThermalConductor.p_low.dQ[REAL], model::ThermalConductor.G[REAL], model::Thermistor.p_el.u[REAL], model::Thermistor.p_el.i[REAL], model::Thermistor.p_el_high.u[REAL], model::Thermistor.p_el_high.i[REAL], model::Thermistor.p_el_low.u[REAL], model::Thermistor.p_el_low.i[REAL], model::Thermistor.p_th.T[REAL], model::Thermistor.p_th.dQ[REAL], model::Thermistor.R_ref[REAL], model::Thermistor.T_ref[REAL], model::Thermistor.alpha[REAL], model::Thermistor.R[REAL], model::VoltageSource.p.u[REAL], model::VoltageSource.p.i[REAL], model::VoltageSource.p_high.u[REAL], model::VoltageSource.p_high.i[REAL], model::VoltageSource.p_low.u[REAL], model::VoltageSource.p_low.i[REAL], model::VoltageSource.U[REAL], model::ZeroJunction.effort[REAL], model::ZeroJunction.p1.T[REAL], model::ZeroJunction.p1.dQ[REAL], model::Temperature_Reference[REAL], model::Temperature_Room[REAL], model::HeatCapacity1.p.dQ[REAL], model::HeatCapacity1.p.dQ_int[REAL], model::HeatCapacity1.p.dQ_int_initial[REAL], model::Switch.Node1.p3.i[REAL]
9.04, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 302.520867, 302.520867, 302.520867, -0.937087, 0.000000, 0.000000, 302.520867, 0.100000, 298.000000, 30.252087, 302.520867, 0.000000, 302.483337, 2.000000, 302.483337, 4.166670, 8.000000, 16.000000, 298.150000, 302.483337, 302.483337, 302.483337, 302.520867, 302.520867, 302.520867, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001037, 0.001037, 0.001037, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001037, 0.000000, 0.001037, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998963, 0.000100, 10.000000, 0.000100, 0.001037, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001037, 0.000100, 10.000000, 0.000102, 293.150000, -0.937087, 293.150000, -9.370867, -0.937087, 293.150000, -0.937087, 302.520867, -0.937087, 0.100000, 0.001037, 0.000100, 0.001037, 0.000100, 0.000000, 0.000100, 302.520867, 0.000000, 10.000000, 293.150000, 0.004000, 10.374835, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 302.520867, 302.520867, 0.000000, 302.483337, 302.520867, -0.937087, 0.452087, 0.000000, 0.000100
9.05, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 302.427625, 302.427625, 302.427625, -0.927762, 0.000000, 0.000000, 302.427625, 0.100000, 298.000000, 30.242762, 302.427625, 0.000000, 302.525003, 2.000000, 302.525003, 4.166670, 8.000000, 16.000000, 298.150000, 302.525003, 302.525003, 302.525003, 302.427625, 302.427625, 302.427625, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001037, 0.001037, 0.001037, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001037, 0.000000, 0.001037, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998963, 0.000100, 10.000000, 0.000100, 0.001037, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001037, 0.000100, 10.000000, 0.000102, 293.150000, -0.927762, 293.150000, -9.277625, -0.927762, 293.150000, -0.927762, 302.427625, -0.927762, 0.100000, 0.001037, 0.000100, 0.001037, 0.000100, 0.000000, 0.000100, 302.427625, 0.000000, 10.000000, 293.150000, 0.004000, 10.371105, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 302.427625, 302.427625, 0.000000, 302.525003, 302.427625, -0.927762, 0.442762, 0.000000, 0.000100
9.06, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 302.335311, 302.335311, 302.335311, -0.918531, 0.000000, 0.000000, 302.335311, 0.100000, 298.000000, 30.233531, 302.335311, 0.000000, 302.566670, 2.000000, 302.566670, 4.166670, 8.000000, 16.000000, 298.150000, 302.566670, 302.566670, 302.566670, 302.335311, 302.335311, 302.335311, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001037, 0.001037, 0.001037, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001037, 0.000000, 0.001037, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998963, 0.000100, 10.000000, 0.000100, 0.001037, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001037, 0.000100, 10.000000, 0.000102, 293.150000, -0.918531, 293.150000, -9.185311, -0.918531, 293.150000, -0.918531, 302.335311, -0.918531, 0.100000, 0.001037, 0.000100, 0.001037, 0.000100, 0.000000, 0.000100, 302.335311, 0.000000, 10.000000, 293.150000, 0.004000, 10.367412, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 302.335311, 302.335311, 0.000000, 302.566670, 302.335311, -0.918531, 0.433531, 0.000000, 0.000100
9.07, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 302.243916, 302.243916, 302.243916, -0.909392, 0.000000, 0.000000, 302.243916, 0.100000, 298.000000, 30.224392, 302.243916, 0.000000, 302.608337, 2.000000, 302.608337, 4.166670, 8.000000, 16.000000, 298.150000, 302.608337, 302.608337, 302.608337, 302.243916, 302.243916, 302.243916, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001036, 0.001036, 0.001036, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001036, 0.000000, 0.001036, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998964, 0.000100, 10.000000, 0.000100, 0.001036, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001036, 0.000100, 10.000000, 0.000102, 293.150000, -0.909392, 293.150000, -9.093916, -0.909392, 293.150000, -0.909392, 302.243916, -0.909392, 0.100000, 0.001036, 0.000100, 0.001036, 0.000100, 0.000000, 0.000100, 302.243916, 0.000000, 10.000000, 293.150000, 0.004000, 10.363757, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 302.243916, 302.243916, 0.000000, 302.608337, 302.243916, -0.909391, 0.424392, 0.000000, 0.000100
9.08, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 302.153430, 302.153430, 302.153430, -0.900343, 0.000000, 0.000000, 302.153430, 0.100000, 298.000000, 30.215343, 302.153430, 0.000000, 302.650004, 2.000000, 302.650004, 4.166670, 8.000000, 16.000000, 298.150000, 302.650004, 302.650004, 302.650004, 302.153430, 302.153430, 302.153430, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001036, 0.001036, 0.001036, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001036, 0.000000, 0.001036, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998964, 0.000100, 10.000000, 0.000100, 0.001036, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001036, 0.000100, 10.000000, 0.000102, 293.150000, -0.900343, 293.150000, -9.003430, -0.900343, 293.150000, -0.900343, 302.153430, -0.900343, 0.100000, 0.001036, 0.000100, 0.001036, 0.000100, 0.000000, 0.000100, 302.153430, 0.000000, 10.000000, 293.150000, 0.004000, 10.360137, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 302.153430, 302.153430, 0.000000, 302.650004, 302.153430, -0.900343, 0.415343, 0.000000, 0.000100
9.09, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 302.063844, 302.063844, 302.063844, -0.891384, 0.000000, 0.000000, 302.063844, 0.100000, 298.000000, 30.206384, 302.063844, 0.000000, 302.691670, 2.000000, 302.691670, 4.166670, 8.000000, 16.000000, 298.150000, 302.691670, 302.691670, 302.691670, 302.063844, 302.063844, 302.063844, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001036, 0.001036, 0.001036, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001036, 0.000000, 0.001036, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998964, 0.000100, 10.000000, 0.000100, 0.001036, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001036, 0.000100, 10.000000, 0.000102, 293.150000, -0.891384, 293.150000, -8.913844, -0.891384, 293.150000, -0.891384, 302.063844, -0.891384, 0.100000, 0.001036, 0.000100, 0.001036, 0.000100, 0.000000, 0.000100, 302.063844, 0.000000, 10.000000, 293.150000, 0.004000, 10.356554, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 302.063844, 302.063844, 0.000000, 302.691670, 302.063844, -0.891384, 0.406384, 0.000000, 0.000100
9.1, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 301.975150, 301.975150, 301.975150, -0.882515, 0.000000, 0.000000, 301.975150, 0.100000, 298.000000, 30.197515, 301.975150, 0.000000, 302.733337, 2.000000, 302.733337, 4.166670, 8.000000, 16.000000, 298.150000, 302.733337, 302.733337, 302.733337, 301.975150, 301.975150, 301.975150, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001035, 0.001035, 0.001035, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001035, 0.000000, 0.001035, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998965, 0.000100, 10.000000, 0.000100, 0.001035, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001035, 0.000100, 10.000000, 0.000102, 293.150000, -0.882515, 293.150000, -8.825150, -0.882515, 293.150000, -0.882515, 301.975150, -0.882515, 0.100000, 0.001035, 0.000100, 0.001035, 0.000100, 0.000000, 0.000100, 301.975150, 0.000000, 10.000000, 293.150000, 0.004000, 10.353006, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 301.975150, 301.975150, 0.000000, 302.733337, 301.975150, -0.882515, 0.397515, 0.000000, 0.000100
9.11, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 301.887338, 301.887338, 301.887338, -0.873734, 0.000000, 0.000000, 301.887338, 0.100000, 298.000000, 30.188734, 301.887338, 0.000000, 302.775004, 2.000000, 302.775004, 4.166670, 8.000000, 16.000000, 298.150000, 302.775004, 302.775004, 302.775004, 301.887338, 301.887338, 301.887338, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001035, 0.001035, 0.001035, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001035, 0.000000, 0.001035, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998965, 0.000100, 10.000000, 0.000100, 0.001035, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001035, 0.000100, 10.000000, 0.000102, 293.150000, -0.873734, 293.150000, -8.737338, -0.873734, 293.150000, -0.873734, 301.887338, -0.873734, 0.100000, 0.001035, 0.000100, 0.001035, 0.000100, 0.000000, 0.000100, 301.887338, 0.000000, 10.000000, 293.150000, 0.004000, 10.349494, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 301.887338, 301.887338, 0.000000, 302.775004, 301.887338, -0.873734, 0.388734, 0.000000, 0.000100
9.12, 0.000000, 0.000000, 0.966122, 0.966126, 0.000000, -0.000004, 301.916289, 301.916289, 301.916289, -0.876629, 0.000000, 9.661209, 301.916289, 0.100000, 298.000000, 30.191629, 301.916289, 1.000000, 302.816670, 2.000000, 302.816670, 4.166670, 8.000000, 16.000000, 298.150000, 302.816670, 302.816670, 302.816670, 301.916289, 301.916289, 301.916289, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 9.999990, 9.999990, 9.999990, 0.966122, 0.000002, 10.000000, 10.000000, 10.000000, 0.000002, 0.966124, 0.966126, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 9.999990, 0.000002, 9.999990, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000010, 0.966124, 10.000000, 0.966124, 9.999990, 0.966124, 1.000000, 0.000010, 100000.000000, 0.500000, 0.000010, 1.000000, 9.999990, 0.966122, 10.000000, 0.966126, 293.150000, -0.876629, 293.150000, -8.766289, -0.876629, 293.150000, -0.876629, 301.916289, -0.876629, 0.100000, 9.999990, 0.966122, 9.999990, 0.966122, 0.000000, 0.966122, 301.916289, 9.661209, 10.000000, 293.150000, 0.004000, 10.350652, 10.000000, 0.966126, 10.000000, 0.966126, 0.000000, 0.966126, 10.000000, 301.916289, 301.916289, 0.000000, 302.816670, 301.916289, 8.784580, 0.391629, 0.000000, 0.966124
9.13, 0.000000, 0.000000, 0.962875, 0.962879, 0.000000, -0.000004, 302.788746, 302.788746, 302.788746, -0.963875, 0.000000, 9.628745, 302.788746, 0.100000, 298.000000, 30.278875, 302.788746, 1.000000, 302.858337, 2.000000, 302.858337, 4.166670, 8.000000, 16.000000, 298.150000, 302.858337, 302.858337, 302.858337, 302.788746, 302.788746, 302.788746, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 9.999990, 9.999990, 9.999990, 0.962875, 0.000002, 10.000000, 10.000000, 10.000000, 0.000002, 0.962877, 0.962879, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 9.999990, 0.000002, 9.999990, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000010, 0.962877, 10.000000, 0.962877, 9.999990, 0.962877, 1.000000, 0.000010, 100000.000000, 0.500000, 0.000010, 1.000000, 9.999990, 0.962875, 10.000000, 0.962879, 293.150000, -0.963875, 293.150000, -9.638746, -0.963875, 293.150000, -0.963875, 302.788746, -0.963875, 0.100000, 9.999990, 0.962875, 9.999990, 0.962875, 0.000000, 0.962875, 302.788746, 9.628745, 10.000000, 293.150000, 0.004000, 10.385550, 10.000000, 0.962879, 10.000000, 0.962879, 0.000000, 0.962879, 10.000000, 302.788746, 302.788746, 0.000000, 302.858337, 302.788746, 8.664870, 0.478875, 0.000000, 0.962877
9.14, 0.000000, 0.000000, 0.959694, 0.959698, 0.000000, -0.000004, 303.649324, 303.649324, 303.649324, -1.049932, 0.000000, 9.596935, 303.649324, 0.100000, 298.000000, 30.364932, 303.649324, 1.000000, 302.900004, 2.000000, 302.900004, 4.166670, 8.000000, 16.000000, 298.150000, 302.900004, 302.900004, 302.900004, 303.649324, 303.649324, 303.649324, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 9.999990, 9.999990, 9.999990, 0.959694, 0.000002, 10.000000, 10.000000, 10.000000, 0.000002, 0.959696, 0.959698, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 9.999990, 0.000002, 9.999990, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000010, 0.959696, 10.000000, 0.959696, 9.999990, 0.959696, 1.000000, 0.000010, 100000.000000, 0.500000, 0.000010, 1.000000, 9.999990, 0.959694, 10.000000, 0.959698, 293.150000, -1.049932, 293.150000, -10.499324, -1.049932, 293.150000, -1.049932, 303.649324, -1.049932, 0.100000, 9.999990, 0.959694, 9.999990, 0.959694, 0.000000, 0.959694, 303.649324, 9.596935, 10.000000, 293.150000, 0.004000, 10.419973, 10.000000, 0.959698, 10.000000, 0.959698, 0.000000, 0.959698, 10.000000, 303.649324, 303.649324, 0.000000, 302.900004, 303.649324, 8.547003, 0.564932, 0.000000, 0.959696
9.15, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 303.839706, 303.839706, 303.839706, -1.068971, 0.000000, 0.000000, 303.839706, 0.100000, 298.000000, 30.383971, 303.839706, 0.000000, 302.941670, 2.000000, 302.941670, 4.166670, 8.000000, 16.000000, 298.150000, 302.941670, 302.941670, 302.941670, 303.839706, 303.839706, 303.839706, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001043, 0.001043, 0.001043, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001043, 0.000000, 0.001043, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998957, 0.000100, 10.000000, 0.000100, 0.001043, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001043, 0.000100, 10.000000, 0.000102, 293.150000, -1.068971, 293.150000, -10.689706, -1.068971, 293.150000, -1.068971, 303.839706, -1.068971, 0.100000, 0.001043, 0.000100, 0.001043, 0.000100, 0.000000, 0.000100, 303.839706, 0.000000, 10.000000, 293.150000, 0.004000, 10.427588, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 303.839706, 303.839706, 0.000000, 302.941670, 303.839706, -1.068971, 0.583971, 0.000000, 0.000100
9.16, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 303.733342, 303.733342, 303.733342, -1.058334, 0.000000, 0.000000, 303.733342, 0.100000, 298.000000, 30.373334, 303.733342, 0.000000, 302.983337, 2.000000, 302.983337, 4.166670, 8.000000, 16.000000, 298.150000, 302.983337, 302.983337, 302.983337, 303.733342, 303.733342, 303.733342, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001042, 0.001042, 0.001042, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001042, 0.000000, 0.001042, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998958, 0.000100, 10.000000, 0.000100, 0.001042, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001042, 0.000100, 10.000000, 0.000102, 293.150000, -1.058334, 293.150000, -10.583342, -1.058334, 293.150000, -1.058334, 303.733342, -1.058334, 0.100000, 0.001042, 0.000100, 0.001042, 0.000100, 0.000000, 0.000100, 303.733342, 0.000000, 10.000000, 293.150000, 0.004000, 10.423334, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 303.733342, 303.733342, 0.000000, 302.983337, 303.733342, -1.058334, 0.573334, 0.000000, 0.000100
9.17, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 303.628036, 303.628036, 303.628036, -1.047804, 0.000000, 0.000000, 303.628036, 0.100000, 298.000000, 30.362804, 303.628036, 0.000000, 303.025004, 2.000000, 303.025004, 4.166670, 8.000000, 16.000000, 298.150000, 303.025004, 303.025004, 303.025004, 303.628036, 303.628036, 303.628036, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001042, 0.001042, 0.001042, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001042, 0.000000, 0.001042, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998958, 0.000100, 10.000000, 0.000100, 0.001042, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001042, 0.000100, 10.000000, 0.000102, 293.150000, -1.047804, 293.150000, -10.478036, -1.047804, 293.150000, -1.047804, 303.628036, -1.047804, 0.100000, 0.001042, 0.000100, 0.001042, 0.000100, 0.000000, 0.000100, 303.628036, 0.000000, 10.000000, 293.150000, 0.004000, 10.419121, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 303.628036, 303.628036, 0.000000, 303.025004, 303.628036, -1.047803, 0.562804, 0.000000, 0.000100
9.18, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 303.523778, 303.523778, 303.523778, -1.037378, 0.000000, 0.000000, 303.523778, 0.100000, 298.000000, 30.352378, 303.523778, 0.000000, 303.066671, 2.000000, 303.066671, 4.166670, 8.000000, 16.000000, 298.150000, 303.066671, 303.066671, 303.066671, 303.523778, 303.523778, 303.523778, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001041, 0.001041, 0.001041, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001041, 0.000000, 0.001041, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998959, 0.000100, 10.000000, 0.000100, 0.001041, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001041, 0.000100, 10.000000, 0.000102, 293.150000, -1.037378, 293.150000, -10.373778, -1.037378, 293.150000, -1.037378, 303.523778, -1.037378, 0.100000, 0.001041, 0.000100, 0.001041, 0.000100, 0.000000, 0.000100, 303.523778, 0.000000, 10.000000, 293.150000, 0.004000, 10.414951, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 303.523778, 303.523778, 0.000000, 303.066671, 303.523778, -1.037378, 0.552378, 0.000000, 0.000100
9.19, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 303.420557, 303.420557, 303.420557, -1.027056, 0.000000, 0.000000, 303.420557, 0.100000, 298.000000, 30.342056, 303.420557, 0.000000, 303.108337, 2.000000, 303.108337, 4.166670, 8.000000, 16.000000, 298.150000, 303.108337, 303.108337, 303.108337, 303.420557, 303.420557, 303.420557, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001041, 0.001041, 0.001041, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001041, 0.000000, 0.001041, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998959, 0.000100, 10.000000, 0.000100, 0.001041, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001041, 0.000100, 10.000000, 0.000102, 293.150000, -1.027056, 293.150000, -10.270557, -1.027056, 293.150000, -1.027056, 303.420557, -1.027056, 0.100000, 0.001041, 0.000100, 0.001041, 0.000100, 0.000000, 0.000100, 303.420557, 0.000000, 10.000000, 293.150000, 0.004000, 10.410822, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 303.420557, 303.420557, 0.000000, 303.108337, 303.420557, -1.027056, 0.542056, 0.000000, 0.000100
