time, slave::Ground.p1.u[REAL], slave::Ground.p2.u[REAL], slave::Ground.p1.i[REAL], slave::Ground.p2.i[REAL], slave::Ground.p.u[REAL], slave::Ground.p.i[REAL], slave::HeatCapacity1.p1.T[REAL], slave::HeatCapacity1.p2.T[REAL], slave::HeatCapacity1.p3.T[REAL], slave::HeatCapacity1.p1.dQ[REAL], slave::HeatCapacity1.p2.dQ[REAL], slave::HeatCapacity1.p3.dQ[REAL], slave::HeatCapacity1.p.T[REAL], slave::HeatCapacity1.C[REAL], slave::HeatCapacity1.T0[REAL], slave::HeatCapacity1.E[REAL], slave::OnOffController.input[REAL], slave::OnOffController.output[REAL], slave::OnOffController.reference[REAL], slave::OnOffController.bandwidth[REAL], slave::Ramp.output[REAL], slave::Ramp.slope[REAL], slave::Ramp.start_time[REAL], slave::Ramp.stop_time[REAL], slave::Ramp.offset[REAL], slave::Splitter1.input[REAL], slave::Splitter1.output1[REAL], slave::Splitter1.output2[REAL], slave::Splitter2.input[REAL], slave::Splitter2.output1[REAL], slave::Splitter2.output2[REAL], slave::Switch.Ground1.p1.u[REAL], slave::Switch.Ground1.p1.i[REAL], slave::Switch.Ground1.p.u[REAL], slave::Switch.Ground1.p.i[REAL], slave::Switch.Ground2.p1.u[REAL], slave::Switch.Ground2.p1.i[REAL], slave::Switch.Ground2.p.u[REAL], slave::Switch.Ground2.p.i[REAL], slave::Switch.Node1.p1.u[REAL], slave::Switch.Node1.p2.u[REAL], slave::Switch.Node1.p3.u[REAL], slave::Switch.Node1.p1.i[REAL], slave::Switch.Node1.p2.i[REAL], slave::Switch.Node2.p1.u[REAL], slave::Switch.Node2.p2.u[REAL], slave::Switch.Node2.p3.u[REAL], slave::Switch.Node2.p1.i[REAL], slave::Switch.Node2.p2.i[REAL], slave::Switch.Node2.p3.i[REAL], slave::Switch.R1.p.u[REAL], slave::Switch.R1.p.i[REAL], slave::Switch.R1.p_high.u[REAL], slave::Switch.R1.p_high.i[REAL], slave::Switch.R1.p_low.u[REAL], slave::Switch.R1.p_low.i[REAL], slave::Switch.R1.R[REAL], slave::Switch.R2.p.u[REAL], slave::Switch.R2.p.i[REAL], slave::Switch.R2.p_high.u[REAL], slave::Switch.R2.p_high.i[REAL], slave::Switch.R2.p_low.u[REAL], slave::Switch.R2.p_low.i[REAL], slave::Switch.R2.R[REAL], slave::Switch.Resistance12.p.u[REAL], slave::Switch.Resistance12.p.i[REAL], slave::Switch.Resistance12.p_high.u[REAL], slave::Switch.Resistance12.p_high.i[REAL], slave::Switch.Resistance12.p_low.u[REAL], slave::Switch.Resistance12.p_low.i[REAL], slave::Switch.Resistance12.input[REAL], slave::Switch.Resistance12.Ron[REAL], slave::Switch.Resistance12.Roff[REAL], slave::Switch.Resistance12.vt[REAL], slave::Switch.Resistance12.R[REAL], slave::Switch.input[REAL], slave::Switch.p2.u[REAL], slave::Switch.p2.i[REAL], slave::Switch.p1.u[REAL], slave::Switch.p1.i[REAL], slave::TemperatureSource.p.T[REAL], slave::TemperatureSource.p.dQ[REAL], slave::TemperatureSource.T[REAL], slave::ThermalConductor.p.T[REAL], slave::ThermalConductor.p.dQ[REAL], slave::ThermalConductor.p_high.T[REAL], slave::ThermalConductor.p_high.dQ[REAL], slave::ThermalConductor.p_low.T[REAL], slave::ThermalConductor.p_low.dQ[REAL], slave::ThermalConductor.G[REAL], slave::Thermistor.p_el.u[REAL], slave::Thermistor.p_el.i[REAL], slave::Thermistor.p_el_high.u[REAL], slave::Thermistor.p_el_high.i[REAL], slave::Thermistor.p_el_low.u[REAL], slave::Thermistor.p_el_low.i[REAL], slave::Thermistor.p_th.T[REAL], slave::Thermistor.p_th.dQ[REAL], slave::Thermistor.R_ref[REAL], slave::Thermistor.T_ref[REAL], slave::Thermistor.alpha[REAL], slave::Thermistor.R[REAL], slave::VoltageSource.p.u[REAL], slave::VoltageSource.p.i[REAL], slave::VoltageSource.p_high.u[REAL], slave::VoltageSource.p_high.i[REAL], slave::VoltageSource.p_low.u[REAL], slave::VoltageSource.p_low.i[REAL], slave::VoltageSource.U[REAL], slave::ZeroJunction.effort[REAL], slave::ZeroJunction.p1.T[REAL], slave::ZeroJunction.p1.dQ[REAL], slave::Temperature_Reference[REAL], slave::Temperature_Room[REAL], slave::HeatCapacity1.p.dQ[REAL], slave::HeatCapacity1.p.dQ_int[REAL], slave::HeatCapacity1.p.dQ_int_initial[REAL], slave::Switch.Node1.p3.i[REAL]
2.72, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 297.291214, 297.291214, 297.291214, -0.414121, 0.000000, 0.000000, 297.291214, 0.100000, 298.000000, 29.729121, 297.291214, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 297.291214, 297.291214, 297.291214, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001016, 0.001016, 0.001016, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001016, 0.000000, 0.001016, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998984, 0.000100, 10.000000, 0.000100, 0.001016, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001016, 0.000100, 10.000000, 0.000102, 293.150000, -0.414121, 293.150000, -4.141214, -0.414121, 293.150000, -0.414121, 297.291214, -0.414121, 0.100000, 0.001016, 0.000100, 0.001016, 0.000100, 0.000000, 0.000100, 297.291214, 0.000000, 10.000000, 293.150000, 0.004000, 10.165649, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.291214, 297.291214, 0.000000, 25.000000, 24.141214, -0.414121, -0.070879, 0.000000, 0.000100
2.74, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 297.209212, 297.209212, 297.209212, -0.405921, 0.000000, 0.000000, 297.209212, 0.100000, 298.000000, 29.720921, 297.209212, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 297.209212, 297.209212, 297.209212, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001016, 0.001016, 0.001016, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001016, 0.000000, 0.001016, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998984, 0.000100, 10.000000, 0.000100, 0.001016, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001016, 0.000100, 10.000000, 0.000102, 293.150000, -0.405921, 293.150000, -4.059212, -0.405921, 293.150000, -0.405921, 297.209212, -0.405921, 0.100000, 0.001016, 0.000100, 0.001016, 0.000100, 0.000000, 0.000100, 297.209212, 0.000000, 10.000000, 293.150000, 0.004000, 10.162368, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.209212, 297.209212, 0.000000, 25.000000, 24.059212, -0.405921, -0.079079, 0.000000, 0.000100
2.76, 0.000000, 0.000000, 0.982323, 0.982327, 0.000000, -0.000004, 297.648596, 297.648596, 297.648596, -0.449860, 0.000000, 9.823218, 297.648596, 0.100000, 298.000000, 29.764860, 297.648596, 1.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 297.648596, 297.648596, 297.648596, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 9.999990, 9.999990, 9.999990, 0.982323, 0.000002, 10.000000, 10.000000, 10.000000, 0.000002, 0.982325, 0.982327, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 9.999990, 0.000002, 9.999990, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000010, 0.982325, 10.000000, 0.982325, 9.999990, 0.982325, 1.000000, 0.000010, 100000.000000, 0.500000, 0.000010, 1.000000, 9.999990, 0.982323, 10.000000, 0.982327, 293.150000, -0.449860, 293.150000, -4.498596, -0.449860, 293.150000, -0.449860, 297.648596, -0.449860, 0.100000, 9.999990, 0.982323, 9.999990, 0.982323, 0.000000, 0.982323, 297.648596, 9.823218, 10.000000, 293.150000, 0.004000, 10.179944, 10.000000, 0.982327, 10.000000, 0.982327, 0.000000, 0.982327, 10.000000, 297.648596, 297.648596, 0.000000, 25.000000, 24.498596, 9.373358, -0.035140, 0.000000, 0.982325
2.78, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 299.127421, 299.127421, 299.127421, -0.597742, 0.000000, 0.000000, 299.127421, 0.100000, 298.000000, 29.912742, 299.127421, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 299.127421, 299.127421, 299.127421, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001024, 0.001024, 0.001024, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001024, 0.000000, 0.001024, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998976, 0.000100, 10.000000, 0.000100, 0.001024, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001024, 0.000100, 10.000000, 0.000102, 293.150000, -0.597742, 293.150000, -5.977421, -0.597742, 293.150000, -0.597742, 299.127421, -0.597742, 0.100000, 0.001024, 0.000100, 0.001024, 0.000100, 0.000000, 0.000100, 299.127421, 0.000000, 10.000000, 293.150000, 0.004000, 10.239097, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 299.127421, 299.127421, 0.000000, 25.000000, 25.977421, -0.597742, 0.112742, 0.000000, 0.000100
2.8, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 299.009060, 299.009060, 299.009060, -0.585906, 0.000000, 0.000000, 299.009060, 0.100000, 298.000000, 29.900906, 299.009060, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 299.009060, 299.009060, 299.009060, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001023, 0.001023, 0.001023, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.585906, 293.150000, -5.859060, -0.585906, 293.150000, -0.585906, 299.009060, -0.585906, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 299.009060, 0.000000, 10.000000, 293.150000, 0.004000, 10.234362, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 299.009060, 299.009060, 0.000000, 25.000000, 25.859060, -0.585906, 0.100906, 0.000000, 0.000100
2.82, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.893043, 298.893043, 298.893043, -0.574304, 0.000000, 0.000000, 298.893043, 0.100000, 298.000000, 29.889304, 298.893043, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.893043, 298.893043, 298.893043, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001023, 0.001023, 0.001023, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.574304, 293.150000, -5.743043, -0.574304, 293.150000, -0.574304, 298.893043, -0.574304, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 298.893043, 0.000000, 10.000000, 293.150000, 0.004000, 10.229722, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.893043, 298.893043, 0.000000, 25.000000, 25.743043, -0.574304, 0.089304, 0.000000, 0.000100
2.84, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.779323, 298.779323, 298.779323, -0.562932, 0.000000, 0.000000, 298.779323, 0.100000, 298.000000, 29.877932, 298.779323, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.779323, 298.779323, 298.779323, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001022, 0.001022, 0.001022, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001022, 0.000000, 0.001022, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998978, 0.000100, 10.000000, 0.000100, 0.001022, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001022, 0.000100, 10.000000, 0.000102, 293.150000, -0.562932, 293.150000, -5.629323, -0.562932, 293.150000, -0.562932, 298.779323, -0.562932, 0.100000, 0.001022, 0.000100, 0.001022, 0.000100, 0.000000, 0.000100, 298.779323, 0.000000, 10.000000, 293.150000, 0.004000, 10.225173, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.779323, 298.779323, 0.000000, 25.000000, 25.629323, -0.562932, 0.077932, 0.000000, 0.000100
2.86, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.667855, 298.667855, 298.667855, -0.551785, 0.000000, 0.000000, 298.667855, 0.100000, 298.000000, 29.866785, 298.667855, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.667855, 298.667855, 298.667855, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001022, 0.001022, 0.001022, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001022, 0.000000, 0.001022, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998978, 0.000100, 10.000000, 0.000100, 0.001022, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001022, 0.000100, 10.000000, 0.000102, 293.150000, -0.551785, 293.150000, -5.517855, -0.551785, 293.150000, -0.551785, 298.667855, -0.551785, 0.100000, 0.001022, 0.000100, 0.001022, 0.000100, 0.000000, 0.000100, 298.667855, 0.000000, 10.000000, 293.150000, 0.004000, 10.220714, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.667855, 298.667855, 0.000000, 25.000000, 25.517855, -0.551785, 0.066785, 0.000000, 0.000100
2.88, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.558594, 298.558594, 298.558594, -0.540859, 0.000000, 0.000000, 298.558594, 0.100000, 298.000000, 29.855859, 298.558594, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.558594, 298.558594, 298.558594, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001022, 0.001022, 0.001022, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001022, 0.000000, 0.001022, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998978, 0.000100, 10.000000, 0.000100, 0.001022, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001022, 0.000100, 10.000000, 0.000102, 293.150000, -0.540859, 293.150000, -5.408594, -0.540859, 293.150000, -0.540859, 298.558594, -0.540859, 0.100000, 0.001022, 0.000100, 0.001022, 0.000100, 0.000000, 0.000100, 298.558594, 0.000000, 10.000000, 293.150000, 0.004000, 10.216344, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.558594, 298.558594, 0.000000, 25.000000, 25.408594, -0.540859, 0.055859, 0.000000, 0.000100
2.9, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.451497, 298.451497, 298.451497, -0.530150, 0.000000, 0.000000, 298.451497, 0.100000, 298.000000, 29.845150, 298.451497, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.451497, 298.451497, 298.451497, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001021, 0.001021, 0.001021, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001021, 0.000000, 0.001021, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998979, 0.000100, 10.000000, 0.000100, 0.001021, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001021, 0.000100, 10.000000, 0.000102, 293.150000, -0.530150, 293.150000, -5.301497, -0.530150, 293.150000, -0.530150, 298.451497, -0.530150, 0.100000, 0.001021, 0.000100, 0.001021, 0.000100, 0.000000, 0.000100, 298.451497, 0.000000, 10.000000, 293.150000, 0.004000, 10.212060, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.451497, 298.451497, 0.000000, 25.000000, 25.301497, -0.530150, 0.045150, 0.000000, 0.000100
2.92, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.346520, 298.346520, 298.346520, -0.519652, 0.000000, 0.000000, 298.346520, 0.100000, 298.000000, 29.834652, 298.346520, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.346520, 298.346520, 298.346520, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001021, 0.001021, 0.001021, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001021, 0.000000, 0.001021, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998979, 0.000100, 10.000000, 0.000100, 0.001021, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001021, 0.000100, 10.000000, 0.000102, 293.150000, -0.519652, 293.150000, -5.196520, -0.519652, 293.150000, -0.519652, 298.346520, -0.519652, 0.100000, 0.001021, 0.000100, 0.001021, 0.000100, 0.000000, 0.000100, 298.346520, 0.000000, 10.000000, 293.150000, 0.004000, 10.207861, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.346520, 298.346520, 0.000000, 25.000000, 25.196520, -0.519652, 0.034652, 0.000000, 0.000100
2.94, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.243622, 298.243622, 298.243622, -0.509362, 0.000000, 0.000000, 298.243622, 0.100000, 298.000000, 29.824362, 298.243622, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.243622, 298.243622, 298.243622, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001020, 0.001020, 0.001020, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001020, 0.000000, 0.001020, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998980, 0.000100, 10.000000, 0.000100, 0.001020, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001020, 0.000100, 10.000000, 0.000102, 293.150000, -0.509362, 293.150000, -5.093622, -0.509362, 293.150000, -0.509362, 298.243622, -0.509362, 0.100000, 0.001020, 0.000100, 0.001020, 0.000100, 0.000000, 0.000100, 298.243622, 0.000000, 10.000000, 293.150000, 0.004000, 10.203745, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.243622, 298.243622, 0.000000, 25.000000, 25.093622, -0.509362, 0.024362, 0.000000, 0.000100
2.96, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.142762, 298.142762, 298.142762, -0.499276, 0.000000, 0.000000, 298.142762, 0.100000, 298.000000, 29.814276, 298.142762, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.142762, 298.142762, 298.142762, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001020, 0.001020, 0.001020, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001020, 0.000000, 0.001020, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998980, 0.000100, 10.000000, 0.000100, 0.001020, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001020, 0.000100, 10.000000, 0.000102, 293.150000, -0.499276, 293.150000, -4.992762, -0.499276, 293.150000, -0.499276, 298.142762, -0.499276, 0.100000, 0.001020, 0.000100, 0.001020, 0.000100, 0.000000, 0.000100, 298.142762, 0.000000, 10.000000, 293.150000, 0.004000, 10.199710, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.142762, 298.142762, 0.000000, 25.000000, 24.992762, -0.499276, 0.014276, 0.000000, 0.000100
2.98, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.043898, 298.043898, 298.043898, -0.489390, 0.000000, 0.000000, 298.043898, 0.100000, 298.000000, 29.804390, 298.043898, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.043898, 298.043898, 298.043898, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001019, 0.001019, 0.001019, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001019, 0.000000, 0.001019, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998981, 0.000100, 10.000000, 0.000100, 0.001019, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001019, 0.000100, 10.000000, 0.000102, 293.150000, -0.489390, 293.150000, -4.893898, -0.489390, 293.150000, -0.489390, 298.043898, -0.489390, 0.100000, 0.001019, 0.000100, 0.001019, 0.000100, 0.000000, 0.000100, 298.043898, 0.000000, 10.000000, 293.150000, 0.004000, 10.195756, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.043898, 298.043898, 0.000000, 25.000000, 24.893898, -0.489390, 0.004390, 0.000000, 0.000100
3, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 297.946993, 297.946993, 297.946993, -0.479699, 0.000000, 0.000000, 297.946993, 0.100000, 298.000000, 29.794699, 297.946993, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 297.946993, 297.946993, 297.946993, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001019, 0.001019, 0.001019, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001019, 0.000000, 0.001019, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998981, 0.000100, 10.000000, 0.000100, 0.001019, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001019, 0.000100, 10.000000, 0.000102, 293.150000, -0.479699, 293.150000, -4.796993, -0.479699, 293.150000, -0.479699, 297.946993, -0.479699, 0.100000, 0.001019, 0.000100, 0.001019, 0.000100, 0.000000, 0.000100, 297.946993, 0.000000, 10.000000, 293.150000, 0.004000, 10.191880, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.946993, 297.946993, 0.000000, 25.000000, 24.796993, -0.479699, -0.005301, 0.000000, 0.000100
3.02, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 297.852006, 297.852006, 297.852006, -0.470201, 0.000000, 0.000000, 297.852006, 0.100000, 298.000000, 29.785201, 297.852006, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 297.852006, 297.852006, 297.852006, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001019, 0.001019, 0.001019, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001019, 0.000000, 0.001019, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998981, 0.000100, 10.000000, 0.000100, 0.001019, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001019, 0.000100, 10.000000, 0.000102, 293.150000, -0.470201, 293.150000, -4.702006, -0.470201, 293.150000, -0.470201, 297.852006, -0.470201, 0.100000, 0.001019, 0.000100, 0.001019, 0.000100, 0.000000, 0.000100, 297.852006, 0.000000, 10.000000, 293.150000, 0.004000, 10.188080, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.852006, 297.852006, 0.000000, 25.000000, 24.702006, -0.470200, -0.014799, 0.000000, 0.000100
